contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
2836723,39,강화섬약쑥한우,20220816110810,20240205145310,,,,,http://tong.visitkorea.or.kr/cms/resource/17/2836717_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/2836717_image3_1.jpg,Type3,2,1,A05,A0502,A05020100,인천광역시 강화군 선원사지로 32,,23042,126.5099871131,37.7264328502,6,"강화섬 약쑥한우는 인천 강화군 선원면에 있다. 강화섬 약쑥한우는 강화섬 한우영농조합법인 회원들이 직접 키운 한우를 도축해서 판매한다. 이곳은 한우를 출하하기 전 4개월 동안 매일 발효 약쑥을 먹여 일반 소고기보다 불포화 지방산이 높고 육질이 부드럽다. 이곳은 정육 식당으로 운영되고 있어 손님이 직접 먹고 싶은 부위를 구매해 먹을 수 있다. 대표 메뉴는 약쑥스페셜이다. 그 외에는 특수부위 한우 등 여러 가지 메뉴가 있다. 이 외에 설렁탕, 갈비탕, 도가니탕 등 식사메뉴도 준비되어 있다."
2836753,39,강화손칼국수 본점,20220816114353,20240111100945,,,,,http://tong.visitkorea.or.kr/cms/resource/47/2836747_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/47/2836747_image3_1.jpg,Type3,2,1,A05,A0502,A05020100,인천광역시 강화군 강화남로 678,,23057,126.4230191316,37.6608250808,6,"강화손칼국수 본점은 인천 강화군 양도면에 있다. 주차장은 음식점 바로 앞, 뒤편에 마련되어 있다. 이 음식점의 대표 메뉴는 바지락칼국수, 바지락 얼큰, 칼제비, 칼제비 얼큰이다. 칼제비는 칼국수, 수제비, 바지락이 들어있다. 칼국수에는 단호박 채 썬 것, 바지락, 야채가 들어있다. 반찬으로는 배추김치와 순무김치가 나온다. 바지락얼 큰의 맵기는 매운 라면 정도의 맵기이다. 식당 인근에는 자동차 15~20분 거리에 강화 루지, 동막해변이 있어서 연계 관광이 가능하다.
※ 반려동물 동반 불가"
2851722,39,강화솥밥집,20220907174222,20240221142703,,,,,,,,2,1,A05,A0502,A05020100,인천광역시 강화군 강화읍 관청리,471,23031,126.4846110428,37.7485548221,6,"강화솥밥집은 깔끔한 음식맛으로 단골손님이 꾸준히 찾는 맛집이다. 대표 메뉴로는 솥밥정식, 약쑥솥밥정식이 있고 갈치조림, 고등어조림, 젓국갈비 등을 판매하고 있다. 기본 반찬도 깔끔하고 맛나며 국과 함께 리필이 가능하다. 솥밥정식은 밥을 퍼내고 물을 부어두면 식사 후 입가심으로 숭늉을 즐길 수 있다. 약쑥솥밥은 밥이 갈색빛이 돌며 은은한 쑥향이 그윽해 향만 맡아도 건강해지는 느낌이다. 식당 내부는 화이트와 우드로 깔끔하고 편안한 느낌이며 테이블 수도 넉넉한 편이다."
728954,39,강화어부네꽃게탕,20090428195746,20250314105712,0507-1482-0603,강화어부네꽃게탕,,,,,,2,1,A05,A0502,A05020100,인천광역시 강화군 내가면 해안서로 920,,23054,126.3768888941,37.7016028506,6,"강화어부네꽃게탕은 인천광역시 강화군 내가면 외포리 포구의 외포리 젓갈시장 앞 어촌에 위치하고 있다. 이곳은 주말이면, 석모도, 보문사, 볼음도, 아차도 방문, 관광객 및 낚시꾼, 등산객으로 붐비는 예쁜 어촌이다. 그리고 매년 10월이면 어촌 앞에서 강화 새우젓축제가 열린다. 서울 반포대교에서 85km 정도 떨어진 거리에 위치하고 있으며, 강서구, 양천구, 마포구, 동작구, 일산, 인천 등에서도 1시간 남짓 소요된다. 어선(고기잡이 어선)을 소유하고 있으며 외포리 어민이 직영하는 식당으로서 주메뉴는 꽃게탕, 꽃게찜, 밴댕이회, 밴댕이무침, 매운탕, 생선회이다. 주변에 가볼 만한 곳으로 식당 100m 앞에는 바다가 있고, 150m 앞에는 외포리 어촌계에서 운영하는 현대식으로 잘 지어지고 깨끗하고 유명한 외포리 젓갈시장이 있다. 그리고 외포리 배를 타고 10분 정도 들어가면 환상의 섬 석모도와 석모도에 있는 고찰 보문사를 볼 수 있다."
2862325,39,강화왕새우 박문양식장,20220929181851,20240215135042,,,,,,,,2,1,A05,A0502,A05020100,인천광역시 강화군 해안서로 172,인천 강화군 양도면 능내리 1026,23057,126.4101261900,37.6492456487,6,강화왕새우 박문양식장은 가을을 제철로 맞이한 왕새우를 맛볼 수 있는 곳이다. 강화왕새우 박문양식장은 길 옆에 비닐하우스로 되어 있어 자칫 지나칠 수 있지만 길찾기를 검색하고 네비게이션 안내를 받으면 편안하게 방문할 수 있다. 비닐하우스는 넓고 테이블 자리도 많다. 선선한 가을 바람을 느끼고 싶다면 야외 자리를 추천한다. 새우는 선결제이며 반찬이나 식기 등 필요한 것들은 셀프바에서 직접가지고 오면 된다. 새우를 구워먹는 방법은 하우스 벽에 상세히 나와 있으니 참고하여 구우면 된다.
2877991,39,강화원조칼국수,20221027172523,20240625142734,,,"<a href=""https://www.instagram.com/ganghwado_no.1_/""target=""_blank"" title=""새창 : 업체인스타그램 이동"">https://www.instagram.com/ganghwado_no.1_/</a>",,http://tong.visitkorea.or.kr/cms/resource/84/2877984_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/2877984_image3_1.jpg,Type3,2,1,A05,A0502,A05020100,인천광역시 강화군 해안남로 1367 전망대가든,1층,23059,126.4622367757,37.5962916217,6,"강화원조칼국수는 동막해수욕장 1km 전 분오리 저수지 입구에 있다. 자체 주차장을 보유하고 있어 차량 이동 시 편리하다. 직접 우려낸 육수와 찰 생면으로 정성 들여 조리하는 칼국수 전문점이다. 매장 내부는 분오리 저수지가 보이는 테라스 자리와 안쪽 자리에 원목 테이블이 배치되어 있다. 매장 주변에는 아기자기한 인테리어 소품들이 있어 산책하면서 구경하기에도 좋다. 대표 메뉴는 산낙지 칼국수다. 이외 전복 칼국수, 얼큰 조개 칼국수, 해물 부추전, 산낙지 얼큰 칼국수, 왕새우찜 등이 있다. 식당 인근에 동막해변, 강화옥토끼우주센터, 강화평화전망대, 마니산참성단, 분오리저수지 등이 있어 연계 관광을 할 수 있다."
2848931,39,개떼놀이터 인천점,20220905111521,20241209114748,,,"<a href=""http://www.instagram.com/mydog_incheon""target=""_blank"" title=""새창 : 개떼놀이터 인천점 사이트로 이동"">http://www.instagram.com/mydog_incheon</a>",,http://tong.visitkorea.or.kr/cms/resource/76/2848776_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/2848776_image3_1.jpg,Type3,2,2,A05,A0502,A05020900,인천광역시 계양구 다남로 278,,21014,126.7089010642,37.5703323291,6,"개떼놀이터 인천점은 자체 주차장이 있어 자차로 이용하기 편리하다. 개떼놀이터는 반려동물과 입장이 가능하다. 이곳은 반려동물 놀이터와 수영장 셀프 샤워시설까지 갖추고 있어 반려 동물과 함께 많은 손님들이 찾는다. 반려동물은 입장할 때 숫자에 상관없이 입장이 가능하다(단 대형견은 6개월 미만 몸무게 18킬로 미만). 놀이터만 이용할 경우 음료만 주문하면 된다. 식사할 경우 대표 메뉴는 매콤 오징어 삼겹살 불고기, 달콤 간장 불고기, 콩나물 오징어 삼겹살 불고기, 모둠 버섯 소불고기가 있다. 그 외 메뉴로 부대찌개, 해물순두부찌개, 반려동물 간식이 많이 나간다. 주변에 경인 아라뱃길이 있어 방문 전후에 둘러보기 좋다."
2768140,39,개성손만두,20211104194518,20240819133219,,,,,http://tong.visitkorea.or.kr/cms/resource/53/2788153_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/53/2788153_image2_1.jpg,Type3,2,3,A05,A0502,A05020100,인천광역시 미추홀구 매소홀로 435,(학익동),22224,126.6704165401,37.4400662366,6,인천 지방법원 법조타운 인근 학익동손만두 전문점이다. 2층으로 된 대형 단독건물 매장으로 규모가 크다. 이 식당의 특징은 입구에서 만두를 손으로 직접 빚고 있는 모습을 볼 수 있다. 손만두가 만들어진 트레이 옆에 있는 만두 속의 엄청난 양도 볼 수 있다. 만두전골과 손만두 두 가지 요리만 서비스할 만큼 손만두 인기가 최고다.
2847218,39,개항면,20220831155823,20240123113229,,,"<a href=""https://www.instagram.com/gaehangnoodle""target=""_blank"" title=""새창 : 개항면 사이트로 이동"">https://www.instagram.com/gaehangnoodle</a>",,http://tong.visitkorea.or.kr/cms/resource/12/2847212_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/12/2847212_image3_1.jpg,Type3,2,10,A05,A0502,A05020100,인천광역시 중구 개항로 108-1 (경동),,22319,126.6345328017,37.4724840586,6,"개항면은 인천광역시 중구 개항로에 위치한 온면 전문점이다. 이집트 경양식의 한진규 셰프와 브랜드 디자이너 권순만 디렉터가 함께 만든 개항면은 조선 시대부터 이어져오다 근대에 명맥을 잃은 음식, 온면을 새로운 관점으로 요리하는 곳이다. 국내 최초로 쫄면을 만든 제면소인 광신제면과 협업해 새로운 레시피의 생면을 개발했고, 소뼈를 매일 12시간씩 고아내어 육수를 만든다. 
대표메뉴 온수면과 비빔면, 그리고 함께 즐길 수 있는 덮밥 메뉴들, 국수와 싸 먹으면 최고의 조합인 납작 만두 등이 있다. 익숙하지만 새로운 한식을 즐기고 싶다면 개항면에 방문하는 것을 추천한다."
404056,39,갯마을갯뻘낙지,20080120072907,20250103172758,032-815-5255,갯마을갯뻘낙지,,,http://tong.visitkorea.or.kr/cms/resource/81/401281_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/81/401281_image3_1.jpg,Type3,2,8,A05,A0502,A05020100,인천광역시 연수구 벚꽃로158번길 38,,21929,126.6809024173,37.4140361121,6,"인천 연수동 먹자골목에 자리 잡은 갯마을갯뻘낙지는 서산 낙지에 박을 넣고 낙지를 데쳐 먹는 박속낙지탕으로 방송에 소개된 바 있다. 박을 썰어 넣고 팔팔 끓인 국물은 맑고 시원하다. 특별한 양념이 보이지 않고 다만 고추, 양파, 대파, 바지락을 넣었다. 살아서 꿈틀 거리는 낙지를 펄펄 끓는 육수에 넣고 살짝 데친 후, 소스에 찍어 먹으면 부드러운 식감과 쫀득한 박이 잘 어울리는 느낌이다. 시원한 국물과 쫄깃한 낙지의 맛이 일품이다."
2835389,39,갯마을셀프회,20220810101429,20240214094551,,,"<a href=""http://instagram.com/get_village_susan""target=""_blank"" title=""새창 : 갯마을셀프회 사이트로 이동"">http://instagram.com/get_village_susan</a>",,http://tong.visitkorea.or.kr/cms/resource/86/2835386_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/2835386_image3_1.jpg,Type3,2,5,A05,A0502,A05020100,인천광역시 동구 송화로42번길 18,,22520,126.6336687857,37.4799054031,6,"갯마을셀프회는 인천 동구 송현동에 위치한다. 인천 1호선 동인천역에서 10분 정도 걸으면 닿는다. 대표 메뉴는 광어회, 모둠회다. 모둠회는 광어, 우럭, 연어, 도다리, 제철 생선 중 3가지를 선택해 주문할 수 있다. 홀에서 식사가 가능하다. 단체석도 있고 배달, 포장도 가능하다. 포장 주문 시 미리 전화 예약을 하면 기다리지 않고 바로 받을 수 있다. 자동차로 10~15분 거리에 차이나타운, 동화마을, 화도진공원 등이 있어 연계 관광이 가능하다.
※ 반려동물 동반 가능"
2872683,39,갯배생선구이 강화도점,20221021150559,20240219153019,,,,,http://tong.visitkorea.or.kr/cms/resource/80/2872680_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/2872680_image3_1.jpg,Type3,2,1,A05,A0502,A05020100,인천광역시 강화군 해안동로 14-6,1층,23049,126.5326044474,37.6283280168,6,"갯배생선구이 강화도점은 길상면 초지대교 교차로 인근 강화 초지 인삼센터 앞에 있다. 매장 앞에 넓은 주차 공간이 마련되어 있어 주차하기 편리하다. 이곳은 생선구이 전문점이다. 메뉴는 모둠 메뉴와 단품 메뉴로 단출하다. 기본 반찬은 세팅되어 나오고 이후엔 셀프 코너를 이용해야 한다. 속초에서 공수한 생선을 숯불에 구워 먹는 방식이다. 대표 메뉴인 모둠 생선구이 정식, 메로구이, 오징어순대, 아바이순대가 인기 있다. 특히 모둠 구이 정식은 꽁치, 오징어, 전어, 청어, 고등어, 가자미가 초벌 되어 나오고 솥밥이 나온다. 방송사 유명 맛집 프로그램 모둠 생선구이 편에 다수 소개되었다."
2768090,39,거해짬뽕순두부,20211104190407,20250103105331,,,"<a href=""https://blog.naver.com/geohaefoodville"" target=""_blank"" title=""새창 : 거해짬뽕순두부 사이트로 이동"">https://blog.naver.com/geohaefoodville</a>",,,,,2,10,A05,A0502,A05020100,인천광역시 중구 대무의로 281,(무의동),22387,126.4271567287,37.3918286834,6,"위치는 무의도에 있지만, 식당 이름은 영종도 거해짬뽕순두부이다. 넓은 주차장과 커다란 간판으로 이 집의 유명세를 짐작해 볼 만하다. 리모델링 된 현대식 건물이지만 옛날의 어촌 마을 가게를 연상시키는 정서를 간직했다. TV 프로그램에 여러 번 방송된 적 있는 순두부 맛집이다. 얼큰한 맛과 순한 맛의 백짬뽕 순두부와 찹쌀 탕수육이 인기 메뉴이다."
2841866,39,경방식당,20220823151553,20240219114102,,,"<a href=""http://instagram.com/baikgom""target=""_blank"" title=""새창 : 경방식당 사이트로 이동"">http://instagram.com/baikgom</a>",,http://tong.visitkorea.or.kr/cms/resource/54/2841854_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/2841854_image3_1.jpg,Type3,2,7,A05,A0502,A05020300,인천광역시 서구 옥빛로7번안길 3,1층,22765,126.6313649497,37.5255278355,6,"경방식당은 인천광역시 서구 청라동에 있는 초밥과 사시미 전문 일식당이다. 식당 내부는 일본의 이자카야처럼 꾸며져 있고 테이블은 4인석, 바 형태의 테이블, 룸, 웨이팅 공간 등이 마련되어 있다. 대표 메뉴는 우니 한판으로 매일 새벽 노량진에서 직접 공수해 오는 신선한 성게알만을 사용한다. 그밖에 경방매니아세트가 있고 경방특선과 참다랑어 모듬초밥세트가 있다.<br />회가 두툼하고 싱싱해 만족도가 높다. 밑반찬으로 샐러드를 포함한 4가지가 제공된다. 그밖에 메로구이, 시사모 구이 연어샐러드, 규동, 모밀, 라멘도 인기 메뉴다. 식당 인근에 청라호수공원, 청라 문화센터 블루노바홀, 영화관, 쇼핑타운, 골프장, 캠핑장 등이 있어 연계 관광을 할 수 있다.<br />※ 반려동물 동반 불가"
2833793,39,경복궁 한옥마을점,20220808141832,20250109141610,,,"<a href=""http://www.entas.co.kr/""target=""_blank"" title=""새창 : 경복궁 사이트로 이동"">http://www.entas.co.kr/</a>",,http://tong.visitkorea.or.kr/cms/resource/77/2833777_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/77/2833777_image3_1.jpg,Type3,2,8,A05,A0502,A05020100,인천광역시 연수구 테크노파크로 180,"가동 1층, 2층",22004,126.6388013567,37.3903047923,6,"경복궁 한옥마을점은 인천광역시 연수구 송도동에 있는 한식 전문점이다, 현대적인 도심에서 한옥의 멋스러움과 맛있는 음식을 함께 즐길 수 있다. 인천 1호선 센트럴파크 3번 출구와 가깝다
프라이빗 한 룸에서 조용하게 식사를 즐길 수 있어 가족 단위나 모임이나 손님 접대 장소로 많이 찾는다. 숯불갈비와 생갈비가 대표 메뉴로 직원들이 직접 굽고 먹기 좋게 잘라준다
저녁이면 호수에 비치는 한옥의 모습이 멋지기로 유명하다. 
한정식과 함께 갈비나 등심을 곁들인 격조 높은 식사를 하기에 믿음이 가는 한식당이다
※ 반려동물 동반 불가"
