contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
1960916,25,경기도 양주 현장학습 1일 코스,20141030024008,20230810101309,,,,,http://tong.visitkorea.or.kr/cms/resource/17/1518917_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/1518917_image3_1.jpg,Type3,31,18,C01,C0112,C01120001,,,,126.9688558787,37.8363476659,4,도심의 인구가 몰려들고 있는 양주의 체험학습 여행지다. 도심에서도 가깝고 양주의 거주민이 늘어남에 따라 볼거리 놀거리 들이 많아졌다. 자녀와 함께 하기 좋은 문화 유적지와 시설을 소개하는 즐거운 코스다.
2568652,25,경원선 철길따라 연천여행,20181122020123,20230808110951,,,,,http://tong.visitkorea.or.kr/cms/resource/66/2566666_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/66/2566666_image3_1.jpg,Type3,31,21,C01,C0112,C01120001,,,,127.0739135774,38.1016408230,6,"경원선은 서울에서 출발해 동두천, 연천, 철원을 지나 북한의 원산으로 향하는 철길이다. 연천에는 초성리, 한탄강, 전곡, 연천, 신망리, 대광리, 신탄리 등 모두 7개의 경원선 기차역이 존재해 다양한 열차 여행 코스를 만들어내기 좋다. 등록문화재로 지정된 연천역 급수탑을 시작으로 북녘땅을 조망하기 좋은 태풍전망대, 흥미진진한 낙농체험이 가능한 애심목장까지 열차와 안보, 체험을 한꺼번에 즐기는 코스다."
2568627,25,경의선 타고 평양여행을 꿈꾸다,20181122015627,20230808165110,,,,,http://tong.visitkorea.or.kr/cms/resource/29/2364829_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/29/2364829_image3_1.jpg,Type3,31,27,C01,C0115,C01150001,,,,126.7402169396,37.8903900312,6,"경의선은 서울과 신의주를 잇는 철길로 한때 개성공단까지 화물열차가 운행되기도 했다. 현재 문산까지 전철이 운행되며, 2020년 3월에 문산역 ~ 임진강역 전철 구간이 개통되면서 셔틀 형태로 평일 2회, 주말 4회 운행한다.. 경의선 열차를 타고 개성을 지나 평양까지 여행할 날을 꿈꿔보게 된다. 임진강역 바로 옆에 자리한 임진각은 분단의 아픔을 딛고 통일을 꿈꾸는 다양한 볼거리가 있다. 2017년 개장한 독개다리 스카이워크를 비롯해 평화누리공원, 평화랜드 등은 인생샷을 건질 수 있는 사진 포인트로도 유명하다. 임진강의 절경을 예스러운 배를 타고 감상하는 황포돛배, 파주의 새로운 핫플 감악산 출렁다리 등을 엮은 평화 여행 코스다."
2037277,25,계곡미가 빼어난 가평의 단풍 명소,20151030200702,20230809093503,,,,,http://tong.visitkorea.or.kr/cms/resource/13/2033113_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/13/2033113_image3_1.jpg,Type3,31,1,C01,C0115,C01150001,,,,127.4889582500,37.9356678129,6,"가을의 가평은 어디라 할 것 없이 단풍이 지천이다. 그러나 산이 많은 북면, 그중에서도 조무락골이 첫손에 꼽힌다. 산세가 빼어나 새들이 춤추며 즐겼다 해서 조무락(鳥舞樂)이라 한다. 넓은 물줄기와 푸른 이끼, 붉게 타오르는 단풍이 한데 어울려 아름다운 자태를 뽐내는 이곳에서 트래킹하자."
1887690,25,계곡을 오르며 물이 되고 숲을 거닐며 한그루 나무가 되다,20140122021342,20230808104717,,,,,http://tong.visitkorea.or.kr/cms/resource/51/1589851_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/1589851_image3_1.jpg,Type3,31,19,C01,C0114,C01140001,,,,127.5709926120,37.5502169048,5,"양평의 숨은 보석, 중원계곡을 만난다. 1,100년의 수령을 자랑하는 은행나무로 유명한 용문사를 둘러보고 중원산을 향해 오르는 길목에 자리한 6km의 계곡이다. 기암 계곡과 바위를 휘돌아가는 푸른 물빛은 마치 동양화 속의 풍경을 옮겨놓은 듯 신비롭다. 산음자연휴양림의 탐방로는 숲해설가의 설명을 들으며 초록을 호흡할 수 있는 호젓한 공간이다."
1874868,25,고구려 역사 되짚어보는 역사기행,20131220235414,20230811141815,,,,,http://tong.visitkorea.or.kr/cms/resource/75/812275_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/75/812275_image3_1.jpg,Type3,31,6,C01,C0112,C01120001,,,,127.1308678550,37.5805109210,6,"국내에 고구려 관련 유적지는 거의 없기 때문에 구리의 고구려대장간마을의 가치는 더욱 돋보인다. 초등학생들에게 좋은 체험학습 장소가 되어준다. 곤충체험관에서 다양한 곤충을 만나고, 구리타워에서 시원스런 전망을 감상한 다음 유네스코에서 세계문화유산으로 지정한 동구릉까지 둘러보면 꽉 찬 가족여행 코스가 된다."
1869407,25,고구려의 옛 흔적을 만나다,20131211004641,20230810162131,,,,,http://tong.visitkorea.or.kr/cms/resource/03/1859003_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/1859003_image3_1.jpg,Type3,31,21,C01,C0113,C01130001,,,,127.0631977730,38.0103901780,6,"연천은 구석기 시대의 유물이 대량으로 발견된 유적지로 잘 알려진 고장이다. 구석기 유적 외에 다른 지역에서 만나볼 수 없는 당포성, 호로고루성 등 고구려의 옛 성의 흔적을 만나볼 수 있는 역사유적지다. 연천은 구석기시대부터 고구려의 성, 신라 마지막 왕 경순왕의 릉, 조선시대 세운 고려왕과 공신의 사당인 숭의전까지 우리나라 역사의 단면을 만나볼 수 있는 여정이다."
1960698,25,고양시의 한적한 능원과 행주산성 유적지를 거닐다,20141029022625,20230810094248,,,,,http://tong.visitkorea.or.kr/cms/resource/24/1589224_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/1589224_image3_1.jpg,Type3,31,2,C01,C0114,C01140001,,,,126.8260146446,37.5962397318,4,"경기도의 중앙으로부터 약간 서북쪽에 위치해 있으며 동북쪽은 양주시, 북쪽은 파주시, 동남쪽은 서울과 접하며 서남쪽으로는 한강을 경계로 김포시과 마주보고 있는 지역 코스다.
행주산성과 서원지 서오릉과 서삼릉의 한적함을 거닐어보자."
1967840,25,과천의 아름다움을 보았는가...,20141126002035,20230808135726,,,,,http://tong.visitkorea.or.kr/cms/resource/55/734355_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/55/734355_image3_1.jpg,Type3,31,3,C01,C0114,C01140001,,,,126.9923289981,37.4361668563,4,과천은 관악산과 청계산의 푸르름이 펼쳐지는 향기로운 청정도시다. 서울대공원과 과천경마장 등 위락 시설이 풍부한 문화 관광 도시다. 하지만 이 코스는 누구나 아는 과천의 모습이 아닌 숨은 과천의 문화 유적지를 돌아보는 코스다.
2785765,25,관광두레와 함께하는 포천 여행 코스,20211203230049,20230809092149,,,,,,,,31,29,C01,C0114,C01140001,경기도 포천시 영북면 산정호수로 130,,11104,127.2875587267,38.0729841938,6,"이번 여행 관광두레와 함께하는 코스으로 포천 지역의 절경을 이루는 관광지와 주민들이 스스로 포천의 장점을 살려 지역 성장을 위해 만들어가는 관광지들로 이루어져 있다. '토박이'인 주민들이 이뤄가고 있는 관광지는 지금 로컬대표간식, 인스타 명소로 알려져 인기를 끌고 있다."
1997061,25,관람과 체험을 함께 즐기는 이천 체험여행,20150413204752,20230810091447,,,,,,,,31,26,C01,C0112,C01120001,,,,127.4235583102,37.2753960345,6,"청동기시대부터 토기제작이 활발했던 이천 지방은 삼국시대의 토기 문화 흔적이 남아있는 곳으로, 도자기의 원료가 되는 고령토와 가마 불을 지피는데 쓰이는 가마가 많은 곳이다.
이러한 도자기의 고장 이천에서 도자기 및 미술 작품 관람과 다양한 체험을 함께 즐길 수 있는 코스이다. 자녀를 둔 부모라면 또다른 교육의 장이 아닐까?"
2514016,25,광명의 종합문화공간과 식물원에서 꽃구경하기,20171103182404,20230810164821,,,,,,,,31,4,C01,C0113,C01130001,,,,126.8452970759,37.4668801110,,"세계 최대 돔 경륜장 광명스피돔은 건축면적 12,000평, 연면적 23,000평으로 10,863석의 관람석이 있으며, 최대 3만명을 수용할 수 있는 세계 최대의 돔 경륜장이다."
2515714,25,구불구불 서해안 바닷길 여행,20171116233430,20230811103057,,,,,,,,31,31,C01,C0112,C01120001,,,,126.6515891206,37.1870619226,,"인근의 제부도,화성호,궁평향 등과 함께 서해안 관광벨트 개발계획에따라 전곡항도 함께 개발되었다."
2530535,25,구석기의 역사를 살펴보는 연천 여행 [웰촌],20180109191630,20230809110250,,,,,,,,31,21,C01,C0114,C01140001,,,,127.0692282835,37.9929256605,6,"어메이징파크는 네이처존과, 사이언스존으로 나눌 수 있다. 네이처존에는 서스펜션브릿지, 히든브릿지, 에어링로드, 와인딩로드 등 다양한 이색다리들로 이루어져 있으며, 사이언스존에는 어메이징파크 과학관, 어메이징스윙, 대형분수, 펜듈럼펌프, 솔라시스템 등 다양하고 거대한 공학기구들이 있는 과학관이 있다."
1917213,25,"꽃, 그리고 물속 생물들과 함께 조용한 사색을...",20140501003937,20230810155002,,,,,http://tong.visitkorea.or.kr/cms/resource/86/1149786_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/86/1149786_image3_1.jpg,Type3,31,2,C01,C0113,C01130001,,,,126.7618826961,37.6563843669,6,"일산 호수공원과 이국적인 느낌의 선인장 전시를 여유 있게 혼자서 즐기는 것도 꽤 즐거운 여행이 될 수 있을 것 같다. 특히 걷기 좋은 봄날, 카메라 한대 둘러메고 아름다운 꽃밭을 걷는 것만큼 낭만적인 일도 없을 것이다."
2569546,25,남는 건 사진뿐! 포천 사진 여행,20181126185302,20230810105658,,,,,http://tong.visitkorea.or.kr/cms/resource/43/2566243_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/43/2566243_image3_1.jpg,Type3,31,29,C01,C0114,C01140001,,,,127.1720532384,37.9573427975,6,"한가로운 전원 풍경 속에 자리 잡은 계류리 예술창고는 갤러리 겸 카페다. 배우 하정우의 그림을 비롯해 다양한 미술작품과 소품을 전시하고 있다. 봄에는 청보리밭, 가을에는 코스모스밭이 카페 주변으로 펼쳐져 인생샷을 건지기 좋다. 잔디정원에서 이국적인 사진을 찍기 좋은 아도니스호텔, 한탄강 지질공원의 하나로 현무암 계곡이 근사한 교동 가마소까지 SNS에 올리고 싶은 사진에 딱 좋은 여행코스다."
1874880,25,남양주 친환경 순례,20131221002107,20230810101015,,,,,http://tong.visitkorea.or.kr/cms/resource/17/219317_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/219317_image3_1.jpg,Type3,31,9,C01,C0114,C01140001,,,,127.3217677476,37.7522777557,6,"남양주는 산이 많아 계곡이 좋고, 역사 깊은 사찰이 여러 곳 둥지를 틀었다. 수동국민관광지는 일찍이 개발되어 여름철 피서지로 인기 있다. 근처의 몽골문화촌은 이국적인 체험과 더불어 승마도 즐길 수 있다. 피아노폭포와 남양주유기농테마파크는 남양주의 새로운 관광명소가 되고 있다. 수종사에 올라 굽어보는 북한강의 경치는 일품이다."
2363035,25,남양주시의 이색박물관 모음코스,20160118202357,20230808160123,,,,,http://tong.visitkorea.or.kr/cms/resource/26/1591326_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/26/1591326_image3_1.jpg,Type3,31,9,C01,C0112,C01120001,,,,127.3242315783,37.6504951888,6,"우리나라에는 정부운영부터 민간에 이르기까지 다양한 박물관들이 많다. 그 중에 남양주에는 일상과 예술을 아우르는 이색박물관이 곳곳에 둘러 있다. 생소하지만 유명하고 즐거운 박물관을 찾아 떠나보자. 아이와 함께도 좋지만 친구들, 연인끼리도 즐거운 여행이 될 것이다."
2363032,25,남양주의 유네스코 세계유산지 산책,20160118184139,20230811133407,,,,,http://tong.visitkorea.or.kr/cms/resource/40/2026040_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/2026040_image3_1.jpg,Type3,31,9,C01,C0114,C01140001,,,,127.2759606441,37.7580762441,6,"천마산을 중심으로 축령산, 불암산, 운길산이 둘러싸고 있고, 남한강과 북한강을 끼고 있어 빼어난 경치를 타고난 행운의 도시, 남양주시. 이 곳에 가면 느릿느릿 살아가는 삶의 여유가 얼마나 소중한지 알게 된다."
1887698,25,남한강을 따라 흩어진 역사의 향기,20140122022254,20230810113955,,,,,,,,31,20,C01,C0113,C01130001,,,,127.6038994562,37.3060263378,6,"여주 남한강변을 여행하는 것은 긴 세월에 걸친 역사와 조우하는 일이다. 그 만남은 한 폭의 그림을 보는 듯 운치 있어 더욱 오래 마음에 남는다. 세종대왕과 소현왕후의 무덤인 영릉과 효종과 인선왕후의 무덤인 또 다른 영릉, 남한강변이 한 눈에 내려다보이는 영월루와 신륵사, 고달사지와 파사성에 이르며 남한강변의 아름다움도 함께 누린다."
1921492,25,놀거리 볼거리 많은 장흥에서의 캠핑,20140528005246,20230811104141,,,,,http://tong.visitkorea.or.kr/cms/resource/90/188990_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/188990_image3_1.jpg,Type3,31,18,C01,C0116,C01160001,,,,126.9947186622,37.6952590116,6,장흥유원지는 오래전부터 가족들과 연인들이 즐기기 좋은 유원지다. 이곳을 배경으로 위치한 장흥해일농장에서의 캠핑은 매우 즐거운 주말을 만들어 줄 것이다. 주변의 시원한 송추계곡은 여름 물놀이하기 좋은 곳이다.
1873261,25,농촌체험마을과 캠핑을 동시에 즐기다!,20131218225344,20230810092148,,,,,http://tong.visitkorea.or.kr/cms/resource/78/1358778_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/78/1358778_image3_1.jpg,Type3,31,1,C01,C0116,C01160001,,,,127.2912626688,37.8316512926,1,"산과 계곡, 강과 호수가 두루 아름다운 가평은 수목원, 자연휴양림, 캠핑장이 곳곳에 있다. 자라섬오토캠핑장은 북한강변에 위치해 운치 있고, 아이리스 촬영장이나 이화원 같은 볼거리도 동시에 갖추고 있어 캠퍼들의 사랑을 독차지하고 있다. 여름철에는 계곡 물놀이를 곁들이고, 아이들과 함께라면 농촌체험마을을 일정에 포함시키면 더욱 즐거운 캠핑이 된다."
2018433,25,다양한 체험과 이국적인 정취를 느낄 수 있는 평택 여행코스,20150717235549,20230811092513,,,,,http://tong.visitkorea.or.kr/cms/resource/80/1747580_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/80/1747580_image3_1.jpg,Type3,31,28,C01,C0112,C01120001,,,,126.9215350009,36.9511050656,6,"평택에는 넓은 호수를 따라 걸을 수 있는 평택호관광지와 다양한 체험, 옛 추억을 담은 물품들이 전시되어있는 웃다리 문화촌,
미군이 들어와 있어 이국적인 정취를 느낄 수 있는 평택국제중앙시장 까지, 다양한 체험과 이국적인 정취를 느낄 수 있는 평택의
여행코스이다."
1887440,25,대부도에서 바다의 매력에 빠져보자!,20140121024157,20230808130532,,,,,http://tong.visitkorea.or.kr/cms/resource/54/1589654_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/1589654_image3_1.jpg,Type3,31,15,C01,C0112,C01120001,,,,126.6383171691,37.2212077334,5,시원하게 뚫린 시화방조제를 건너 만나는 대부도는 섬 아닌 섬이다. 수도권 시민들의 나들이 코스로 사랑받고 있는 대부도의 바다를 만나보자. 어촌마을체험을 할 수 있는 종현마을과 경기도 천일염 생산지인 동주염전을 지나면 대부도를 비롯한 주변 섬과 바다가 한 눈에 들어오는 누에섬 등대전망대가 기다리고 있다.
1887396,25,도심에서 즐기는 오붓한 자연과 책의 대화,20140121011410,20230810095414,,,,,http://tong.visitkorea.or.kr/cms/resource/68/750368_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/750368_image3_1.jpg,Type3,31,12,C01,C0112,C01120001,,,,127.0809904354,37.4341881202,8,멀리 가지 않아도 조금만 여유를 내면 가족과 함께 자연을 만날 수 있다. 신구대학교에서 운영하는 신구대식물원은 도심 속에서 꽃과 나무의 아름다움을 즐길 수 있는 공간이다. 다양한 체험을 함께 할 수 있는 맹산반딧불이자연학교와 시원한 바람이 머무는 율동자연공원 산책도 좋다. 아이들이 더욱 즐거워하는 책테마파크도 필수 탐방지다.
2515531,25,"도자기 굽고 쌀밥 먹고, 이천의 진수를 보다",20171116230156,20230809131725,,,,,,,,31,26,C01,C0112,C01120001,,,,127.4234055082,37.2767403207,,우리나라 대표 도자예술 도시인 경기도 이천에 위치한 세라피아는 세라믹(Ceramic)과 유토피아(Utopia)의 합성어로써 도자로 만들어진 유토피아를 의미하는 세계적인 도자예술 공원이다.
1869579,25,"도자기와 쌀, 온천을 모두 만나는 건강힐링여행",20131211024058,20230809104136,,,,,http://tong.visitkorea.or.kr/cms/resource/02/1591102_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1591102_image3_1.jpg,Type3,31,26,C01,C0114,C01140001,,,,127.4351252324,37.3271846986,5,"이른 봄이면 진한 노란색의 산수유가 아름답게 피어나는 이천은 도예의 고장이자 온천과 쌀의 고장으로 유명하다. 왕실용 도자기를 굽던 관요가 있던 곳으로 이천 일대에는 관요 유적지 뿐 아니라 그 맥을 잇고 있는 도예공방이 많아 역사 탐방은 물론 도자기체험도 가능하다. 이천쌀밥도 맛보고, 온천으로 유명한 스파플러스에서 여독을 풀며 하루를 추억해 보자."
2514026,25,동물 좋아하는 아이는 다 모여라!,20171103201800,20230808104832,,,,,http://tong.visitkorea.or.kr/cms/resource/84/486084_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/84/486084_image3_1.jpg,Type3,31,16,C01,C0112,C01120001,,,,127.1699685382,37.0357747059,,"이 성은 산정 고원지에 둥글게 쌓은 석성으로서 이러한 산성은 고대에 많이 축성해 온
 형태이다.이 성은 일명「무한성」이라고 현지에서 불려오기도 하는데「신증동국여지승람」한성현 고적조 및 성지조에는 분명히「무양성:현」남쪽 12리 지점에 있는데, 석축이다."
1887633,25,동물체험 농장과  신명 넘치는 우리 문화의 매력을 만나다,20140122002031,20230809171257,,,,,http://tong.visitkorea.or.kr/cms/resource/02/1589702_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/02/1589702_image3_1.jpg,Type3,31,16,C01,C0112,C01120001,,,,127.2788641206,37.0406483163,7,드넓은 초원을 달리고 동물들에게 직접 먹이도 주며 자연을 누리는 시간은 아이들에게 최고의 선물이다. 안성팜랜드의 가축 체험과 더불어 너리굴문화마을의 공예체험도 즐겁다. 예술적 분위기를 느끼며 천천히 돌아보는 공방 방문도 좋다. 신라 선덕여왕 때 자장율사가 창건한 것으로 전해지는 칠장사와 남사동놀이 공연이 펼쳐지는 남사당전수관도 놓치지 말자.
2515665,25,동심에 젖는 봄,20171116231418,20230811134531,,,,,,,,31,31,C01,C0114,C01140001,,,,126.7470561531,37.2622076720,,2000년 3월 21일 국가지정문화재인 천연기념물로 지정되었다. 1999년 4월 25일 화성시 송산면 고정리일대에서 시화호 간척지의 육지화에 따른 생태계와 지질 변화에 관한 기초조사를 벌이던 중 시화호 남쪽 간척지에서 발견되었다.
2012010,25,드라마 촬영지로 떠나는 낭만여행,20150624195820,20230809105419,,,,,http://tong.visitkorea.or.kr/cms/resource/54/1831454_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/54/1831454_image3_1.jpg,Type3,31,1,C01,C0114,C01140001,,,,127.5186423306,37.8182098134,6,"드라마 아이리스 세트장이 있는 자라섬과 겨울연가 촬영지로 알려진 남이섬, 
그 겨울 바람이 분다, 사랑비 등 드라마와 영화촬영지인 제이드가든 까지.
가평에서 부터 춘천까지 드라마 촬영지로 떠나는 낭만여행 코스이다."
1920535,25,들꽃 속으로 떠나는 두물머리 양평여행,20140523011643,20230809112502,,,,,http://tong.visitkorea.or.kr/cms/resource/00/1836000_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/00/1836000_image3_1.jpg,Type3,31,19,C01,C0114,C01140001,,,,127.3162967850,37.5332142185,,"신비로운 정취를 간직한 두물머리부터 다양한 수생식물이 자라는 세미원까지 볼거리, 먹거리 풍부한 강변 여행을 즐겨보자."
2514055,25,마음을 평화롭게 하는 길,20171104002646,20230808162937,,,,,http://tong.visitkorea.or.kr/cms/resource/05/1591105_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/1591105_image3_1.jpg,Type3,31,26,C01,C0114,C01140001,,,,127.4263051848,37.2788706826,,"봄이 되면 이천은 꽃대궐이 된다. 아름다운 설봉공원부터 산수유마을까지, 울긋불긋 봄 색깔에 취해보자."
2514017,25,맛있는 먹을거리와 트랜드를 동시에 즐기기,20171103191746,20230810094500,,,,,http://tong.visitkorea.or.kr/cms/resource/19/1978519_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/19/1978519_image3_1.jpg,Type3,31,4,C01,C0114,C01140001,,,,126.8569178652,37.4802315449,,1970년대 초 닷새마다 열리는 작은 오일장으로 시작하여 지금은 350여개의 점포가 들어서있는 경기지역 3대 재래시장으로 불릴만큼 유명한 광명시 대표적 재래시장이다.
