contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
1825520,15,경기인형극제in수원,20130705191844,20240701165322,070-4681-0675,사단법인 경기인형극진흥회,"홈페이지 : <a href=""https://blog.naver.com/ggipuppet"" target=""_blank"" title=""새창:경기인형극제 홈페이지로 이동"">https://blog.naver.com/ggipuppet</a><br>
인스타그램 : <a href=""https://www.instagram.com/ggi_puppet_festival/"" target=""_blank"" title=""새창:경기인형극제 인스타그램으로 이동"">https://www.instagram.com/ggi_puppet_festival/</a>",,http://tong.visitkorea.or.kr/cms/resource/17/3330317_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3330317_image3_1.jpg,Type3,31,13,A02,A0208,A02080200,경기도 수원시 권선구 서둔로 166,(서둔동),16614,126.9850066316,37.2668308007,6,"올해로 스물세 살이 된 경기인형극제가 7월 20일부터 28일까지 7일간 개최된다. 국내 전문 극단뿐만 아니라 해외 전문 극단 초청으로 더욱 풍성해진 라인업을 자랑한다. 극단 나무의 <늙은 개>, 극단 일장일딴 컴퍼니 <일장일딴 컬렉션>, 아트컴퍼니 행복자 <미운 오리 새끼>, 극단 Ta Lent Show Theatre(태국) <Ta Lent Show>, 극단 Baruti Teatro(그리스) <Moments>가 준비되어 있다.
다양한 장르의 공연으로 남녀노소 모두 즐길 수 있는 포괄적인 축제이다."
3011923,15,경기필름스쿨페스티벌 2024,20230918133405,20240905174441,02-831-6269,"경기콘텐츠진흥원, 경기영화학교연합, 성결대학교 대학혁신지원사업단","<a href=""https://www.gfsf.co.kr"" target=""_blank"" title=""새창 :경기필름스쿨페스티벌 홈페이지로 이동"">https://www.gfsf.co.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/22/3360222_image2_1.png,http://tong.visitkorea.or.kr/cms/resource/22/3360222_image3_1.png,Type3,31,13,A02,A0208,A02081100,경기도 수원시 팔달구 창룡대로 64 (남수동),,16256,127.0222583223,37.2841433486,6,"올해로 10회째를 맞이하는 경기필름스쿨페스티벌은 “창조, 도전, 소통”이라는 슬로건 아래, 학생들이 만든 총 51편의 학생영화를 선보인다. 참여 학교는 경기영화학교연합 소속의 9개 대학(경희대, 단국대, 대진대, 동아방송예술대, 명지대, 서울예대, 수원대, 용인대)과 4개의 고등학교(경기예고, 계원예고, 안양예고, 한국애니고)에 더해, 중국의 중국전매대와 윈난예술대, 대만의 타이난 국립예술대와 조양과학기술대, 그리고 홍콩의 홍콩시티대학 등에서도 학생 작품이 초청되어 관객들에게 다양한 청년 영화인들의 작품을 선보인다."
3393488,15,고양 독서대전,20241021162237,20241021162453,031-8075-9007,고양특례시,"<a href=""https://www.goyanglib.or.kr/center/menu/130340/contents/40102/contents.do""_blank"" title=""새창 : 고양 독서대전 홈페이지 이동"">www.goyanglib.or.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/21/3393421_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/21/3393421_image3_1.JPG,Type3,31,2,A02,A0207,A02070200,경기도 고양시 일산동구 중앙로 1286 (마두동),,10409,126.7728121221,37.6610284652,6,"고양 독서대전은 고양시 대표 독서문화 참여형 축제로, 사회적인 독서로 공감과 공유의 독서 경험을 제시하는 축제이다."
3025858,15,고양 동물교감치유 문화제,20231026163445,20241010153124,031-8075-4602,고양특례시,,,http://tong.visitkorea.or.kr/cms/resource/72/3383972_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/72/3383972_image3_1.jpg,Type3,31,2,A02,A0207,A02070200,경기도 고양시 일산동구 중앙로 1271-4 (장항동),일산문화광장,10402,126.7700763468,37.6579815492,6,"동물교감치유를 주제로 반려동물 미니운동회, 어질리티체험, 반려견 행동교정교육, 펫푸드만들기 등 프로그램과 치유존, 체험존, 
산업체존, 캠페인존, 2024 펫츠런과 같은 5개 섹터를 방문할 수 있는 반려동물 문화축제이다."
2755115,15,고양 푸드앤비어페스티벌,20211008221501,20240730162843,031-927-9974,사단법인 고양시관광협의회,"<a href=""http://www.goyangtca.or.kr/contents/main/"" target=""_blank"" title=""새창 : 푸드앤비어페스티벌 페이지"">www.goyangtca.or.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/20/3339520_image2_1.jpeg,http://tong.visitkorea.or.kr/cms/resource/20/3339520_image3_1.jpeg,Type3,31,2,A02,A0207,A02070200,경기도 고양시 일산동구 중앙로 1305-56 (장항동),"라페스타 문화의거리, 벨라시타 야외잔디광장",10401,126.7683208644,37.6610811570,6,"올해로 5회차를 맞이하는 2024 고양푸드앤비어 페스티벌은 시민, 지역상권과 함께 즐기는 고양시 종합 축제로 고양시민들에게 위로와 힐링의 시간을 마련하는 주민중심형, 지역상권연계형 행사이다. 
고양시가 제시하는 새로운 축제문화의 패러다임, 안전한 축제를 기반으로 지역 상생, 주민 참여, 관광형 축제플랫폼으로 브랜드를 구축하고있다."
1725993,15,고양가을꽃축제,20120927041535,20240909143650,031-908-7750,재단법인 고양국제꽃박람회,"<a href=""https://flower.or.kr/main/?mc_code=111010"" target=""_blank"" title=""새창 : 고양 가을꽃축제 홈페이지로 이동"">flower.or.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/13/3362213_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/13/3362213_image3_1.JPG,Type3,31,2,A02,A0207,A02070200,경기도 고양시 일산동구 호수로 595,고양꽃전시관,10400,126.7686654803,37.6538792239,6,"2024고양가을꽃축제에 가을 정취 가득한 야외 전시 공간을 조성하여 관내 생산 화훼 수급 및 전시, 포토존, 가을꽃 화단 연출 등을 통해 고양특례시 화훼문화산업 활성화에 기여하고, 지역경제 활성화 및 화훼관광도시로써의 도시 브랜드가치 제고를 위한 행사이다."
141799,15,고양국제꽃박람회,20070424090000,20250320152254,031-908-7750,"고양특례시, (재)고양국제꽃박람회","<a href=""https://giff.flower.or.kr/main/"" target=""_blank"" title=""새창 : 고양국제꽃박람회 홈페이지 이동"">https://giff.flower.or.kr/main/</a>",,http://tong.visitkorea.or.kr/cms/resource/33/3482833_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/33/3482833_image3_1.jpg,Type3,31,2,A02,A0207,A02070200,경기도 고양시 일산동구 호수로 595,고양시 일산호수공원,10400,126.7686849202,37.6539736577,6,"고양국제꽃박람회의 주제는 ‘꽃, 상상 그리고 향기’이다. 국내외 25개국, 200여 개 화훼 기관·단체·협회·업체 참여와 실내 화훼 전시 및 야외 전시 연출, 고양시 화훼농가 직접 참여하는 플라워마켓, 다양한 공연·이벤트 등이 준비된다. 실내에는 해외 희귀·이색식물, 신품종, 화훼 작품 전시 등 국내외의 다양한 화훼 문화를 선보이며, 글로벌 화훼 작가 작품전 등 특별한 전시가 펼쳐진다. 야외에는 남녀노소 체험하며 몰입할 수 있는 전시 콘텐츠 등 올해는 단순한 전시가 아닌 이색 대형 정원과 장미원 등의 다양한 봄꽃을 만끽할 수 있도록 조성된다."
530450,15,고양행주문화제,20080411183830,20240531095330,1577-7766,고양특례시,"<a href=""http://www.hjfestival.or.kr/2024/html/"" target=""_blank"" title=""새창 : 고양행주문화제 홈페이지 이동"">www.hjfestival.or.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/63/3112163_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/63/3112163_image3_1.JPG,Type3,31,2,A02,A0207,A02070200,경기도 고양시 덕양구 행주로15번길 89 (행주외동),,10440,126.8246035434,37.6004808800,6,"임진왜란 3대 대첩 중 하나인 ‘행주대첩(幸州大捷)’의 승전을 기념하고 권율(權慄, 1537-1599)도원수와 백성들의 자발적인 참여와 희생을 통해 쟁취한 순국선열들의 승전정신을 계승하고 이를 현대적으로 재해석한 역사문화축제이다.<br>
매년 5월 봄, 행주대첩의 역사적 현장인 행주산성과 아름다운 한강 조망이 가능한 행주산성역사공원 일원에서 행주대첩 투석전(전국 박터트리기 대회), 한강 수상에서 펼쳐지는 불꽃드론쇼와 수상불꽃놀이, 뮤지컬 행주대첩 등의 대표 프로그램과 고유례, 길놀이 등 전통성을 계승하는 프로그램, 그 외 다양한 공연·전시·체험·참여 프로그램 등을 통해 일상에서 벗어나, 새로운 역사·문화적 체험을 해볼 수 있다."
3383613,15,고양행주한우 숯불구이축제,20241010135705,20241010140344,"031-960-3034,3050",경기도농축산진흥원,"<a href=""http://gyfestival.kr/"" target=""_blank"" title=""새창 : 고양축산페스티벌 축제 페이지"">http://gyfestival.kr/</a>",,http://tong.visitkorea.or.kr/cms/resource/03/3383603_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/3383603_image3_1.jpg,Type3,31,2,A02,A0207,A02070200,경기도 고양시 덕양구 원당로 16 (주교동),고양소방서 옆(주교제1공영주차장 맞은편),10455,126.8327790436,37.6547247137,6,행주한우 숯불구이 축제는 고양특례시를 대표하는 명품한우 행주한우의 우수성을 너리 홍보하고자 마련된 행사로 모두가 믿고 먹을 수 있는 건강한 축산물을 통해 즐거움과 풍요로움을 나누는 축제이다.
1100492,15,고양호수예술축제,20100928195707,20240930165505,1577-7766,고양시,"<a href=""http://www.gylaf.kr/"" target=""_blank"" title=""새창 : 고양호수예술축제 홈페이지 이동"">www.gylaf.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/41/3114641_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/41/3114641_image3_1.JPG,Type3,31,2,A02,A0207,A02070200,경기도 고양시 일산동구 호수로 595 (장항동),,10400,126.7689209714,37.6553373919,6,"""동화 같은 거리, Into the Story!"" 2024 고양호수예술축제는 일상의 공간인 거리에서 펼쳐지는 예술을 통해 환상의 이야기를 전하고, 관객의 발걸음 닿는 곳마다 예술을 만나는 새로운 경험을 선사하고자 한다. 거리 곳곳 다채로운 이야기가 피어나는 축제, 대한민국을 대표하는 거리예술축제인 고양호수예술축제를 오는 10월 일산호수공원에서 만날 수 있다."
2029491,15,과천공연예술축제,20150917015149,20240919190837,02-2009-9731~9737,과천시,"<a href=""https://www.gcfest.or.kr/"" target=""_blank"" title=""새창 :과천축제 행사 안내 홈페이지로 이동"">www.gcfest.or.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/69/3329669_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3329669_image3_1.jpg,Type3,31,3,A02,A0207,A02070200,경기도 과천시 통영로 5 과천시민회관,과천시민광장(시민회관 옆 잔디마당 및 운동장),13807,126.9906765998,37.4280177724,6,"과천시가 주최하고, 과천문화재단이 주관하는 과천공연예술축제는 지난 1997년 '세계마당극 큰잔치' 라는 이름으로 처음 선보인 이래, 수준 높은 거리극과 다채로운 야외 퍼포먼스로 국내에서 손꼽히는 도심형 축제로 평가받고 있다.
과천공연예술축제는 매년 9월 다양한 장르의 공연을 중심으로 해외공연, 국내공연, 기획공연 등 축제 기간 동안 풍성한 볼거리를 제공하여 일반 시민 누구나 부담 없이 다양한 문화를 즐길 수 있는 축제이다.
공연 외에도 시민참여 공연, 플리마켓, 문화예술체험 프로그램 등 다양한 프로그램도 준비되어 있다.
2023년 과천공연예술축제(GPAF)로 축제명을 변경하고 광장 집중형 공연예술축제로서 시민들과 함께한 과천공연예술축제는 제 12회 대한민국축제콘텐츠대상 축제프로그램 특별상을 수상했다."
3114343,15,"광명, 씨네맛",20240419173610,20240703160729,02-2621-8864,광명문화재단,"<a href=""https://www.gmcf.or.kr/Community/BoardNotice/Index"" target=""_blank"" title=""새창 : 광명음식영화축제 <광명,씨네맛> 홈페이지 이동"">www.gmcf.or.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/03/3331003_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/03/3331003_image3_1.jpg,Type3,31,4,A02,A0207,A02070200,경기도 광명시 가학로85번길 142 (가학동),,14341,126.8649742539,37.4243020712,6,"2024 음식 영화 축제 <광명, 씨네맛>은 광명에서 음식과 영화가 결합된 최초의 축제로, '서울국제음식영화제'에서 검증된 '먹으면서 보는 영화관' 프로그램을 비롯하여 다양한 음식 관련 부대행사가 열릴 예정이다. 또한 광명시의 역사와 문화를 살린 음식 시연과 함께, 지역의 유명 인프라를 활용한 홍보를 통해(KTX 광명역, 광명시장 등) 타지역에서도 참여할 수 있는 문화관광형 축제가 마련될 것이다."
2508997,15,광명동굴 대한민국 와인 페스티벌,20170926232458,20241203101437,02-2090-1414,광명도시공사,"<a href=""https://www.gm.go.kr/cv/index.do"" target=""_blank"" title=""새창 : 광명동굴 대한민국 와인페스티벌 페이지"">https://www.gm.go.kr/cv/index.do</a>",,http://tong.visitkorea.or.kr/cms/resource/36/3434036_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/36/3434036_image3_1.jpg,Type3,31,4,A02,A0207,A02070200,경기도 광명시 가학로85번길 142 (가학동),,14341,126.8648909266,37.4243548415,6,"산업 유산과 문화적 가치를 담고 있는 수도권 최고의 동굴, 광명동굴 일대에서 열리는 한국 와인 축제이다. 광명동굴 와인 페스티벌에서 다양한 국내 와이너리의 와인과 함께 공연과 체험을 경험할 수 있다."
3333149,15,광명마당극축제X대한민국마당극축제,20240712110857,20240830110733,02-2621-8863,"(재)광명문화재단, (사)한국민족극협회","<a href=""https://www.gmcf.or.kr/Community/BoardNotice/Details?articleId=232364"" target=""_blank"" title=""새창 : 광명마당극축제X대한민국마당극축제 홈페이지 이동"">www.gmcf.or.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/17/3356817_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/17/3356817_image3_1.jpg,Type3,31,4,A02,A0207,A02070200,경기도 광명시 시청로 20 (철산동),,14234,126.8639922756,37.4782846748,6,마당극 축제는 ‘광명세상! 신명세상!’이라는 슬로건 아래 광명시민이 서로의 삶을 이해하고 단합할 수 있는 장으로 마련됐다. 전국 10개 도시 34개 작품이 참여해 각양각색의 무대를 선보일 예정이다. 특히 이번 축제는 올해로 34회째 전국 단위 마당극 축제를 추진하고 있는 (사)한국민족극협회가 공동 주최로 참여해 대중적으로 작품성 있는 프로그램을 선보인다.
2987020,15,광명시 청소년의 달 기념행사 오월의 난장,20230502163940,20240429171939,02-6673-8125,광명시,"<a href=""https://pann.quv.kr/"" target=""_blank"" title=""새창 : 광명시 청소년의 달 기념행사 오월의 난장 홈페이지로 이동"">https://pann.quv.kr/</a>",,http://tong.visitkorea.or.kr/cms/resource/97/3115697_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/97/3115697_image3_1.jpg,Type3,31,4,A02,A0208,A02081300,경기도 광명시 소하일로 9 광명시 청소년수련관,,14320,126.8879187734,37.4462193805,6,"5월 25일 청소년의 달을 맞이하여 광명시청소년수련관에서 열리는 행사이다. 매년 마지막 주 토요일에 진행되며, 청소년 기본법 제 16조 청소년의 달에 의거하여 청소년의 달을 기념하는 광명시에서 대표하는 청소년 행사이다. 프로그램으로는 에어바운스,  다양한 체험부스, 푸드트럭, 연예인 공연, 청소년 밴드 댄스 등 공연 등과 함께 공연이 진행된다."
624181,15,광주시 남한산성문화제,20080916224647,20250326141538,031-789-5741,"광주시, 광주시문화재단","<a href=""https://www.nsart.or.kr/culture/business.do?act=detail&clbsId=116"" target=""_blank"" title=""남한산성문화제 홈페이지로 이동"">https://www.nsart.or.kr/culture/business.do?act=detail&clbsId=116</a>",,http://tong.visitkorea.or.kr/cms/resource/57/3392057_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/57/3392057_image3_1.jpg,Type3,31,5,A02,A0207,A02070200,경기도 광주시 남한산성면 남한산성로 731,,12700,127.1885044553,37.4767712288,6,"2천년의 역사를 품고 있는 남한산성에서, 제30회 광주시 남한산성문화제가 개최된다. 1996년 광주시 남한산성면 주민의 대동제로 출발한 광주시 남한산성문화제는 단 한번도 함락되지 않은 요새 '남한산성'의 역사와 문화를 느낄 수 있는 축제이다. 남한산성을 지켜온 조상들의 염원을 이어받아 광주시민들과 함께 만드는 이번 축제는 남녀노소 즐겁게 참여할 수 있는 프로그램들이 구성될 예정이다. 축제 기간 산성 내 문화재 곳곳에서 다양한 낮과 밤 프로그램들을 만나볼 수 있다."
629718,15,광주왕실도자페스티벌,20080930003533,20250311101545,031-760-1729,광주시,"<a href=""https://www.gjcity.go.kr/tour/pottery/main.do?mId=0202010000&token=1740020567297"" target=""_blank"" title=""새창:광주왕실도자페스티벌 홈페이지로 이동"">www.gjcity.go.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/20/3481720_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/20/3481720_image3_1.jpg,Type3,31,5,A02,A0207,A02070200,경기도 광주시 곤지암읍 경충대로 727,곤지암도자공원 일원,12805,127.3276231368,37.3526075818,6,"조선시대 왕실에 진상되던 왕실 도자의 역사성과 우수성을 알리고, 도자 문화를 더욱 폭넓게 향유할 수 있도록 매년 광주왕실도자페스티벌이 개최된다. 2025년에는 도자기라는 물리적 예술품과 왕실 문화라는 서사적 콘텐츠를 결합하여, 역사와 예술, 전통을 창의적으로 체험할 수 있는 다양한 프로그램을 선보일 예정이다. 단순한 체험을 넘어 역사적 소재를 활용한 몰입형 콘텐츠를 강화하여 관람객들에게 특별한 경험을 제공할 계획이다. 또한, 축제 기간 동안 지역의 문화예술을 향유할 수 있는 다양한 프로그램을 운영하며, 전통 도자 문화 체험, 문화예술 공연 등 다채로운 행사도 마련될 예정이다."
