contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
129285,12,가평 연인산마을,20061031090000,20250315120951,,,"<a href=""http://xn--hz2b99jgxe6obmh.com/"" target=""_blank"" title=""새창 : 연인산마을 사이트로 이동"">http://연인산마을.com/</a>",0,http://tong.visitkorea.or.kr/cms/resource/76/532876_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/532876_image3_1.jpg,Type3,31,1,A02,A0203,A02030100,경기도 가평군 북면 백둔로 417-11,,12406,127.4623783495,37.9014407526,6,"가평 연인산 마을은 물 맑고 공기 깨끗한 가평에 위치한 청정지역으로 명지산 깊은 산자락에 자리 잡고 있는 마을이며 백둔 계곡은 맑고 깨끗하여 사계절 즐겨 찾는 휴양지로 유명한 곳이다.
잔디구장은 물론 운동시설과 휴식공간이 잘 마련되어 있고 농사체험장 등 자연학습과 더불어 산촌의 정취를 만끽하기에 충분하다. 계절 체험, 요리 만들기 체험, 쉼체험, 만들기 체험 등의 프로그램이 준비되어 있다.
계절 체험 중 퐁당 자연놀이는 여름에 계곡에서의 물놀이와 자연놀이를 함께 즐기는 체험이다. 자연놀이는 산책하며 들에 핀 꽃과 풀, 맑은 계곡엔 어떤 것들 있는지 알아보고 산, 들의 산촌 풍경과 자연을 감상하며 자연에서 얻은 다양한 재료(꽃, 나뭇잎, 조약돌 등)를 이용해서 놀이를 하는 체험이다. 사과 따기 체험은 늦여름부터 늦가을까지 수확을 할 수 있어 이 시기에 직접 따보고 딴 사과를 가져가는 체험이다. 또한 쉼 체험에서는 숙박체험과 캠핑 체험을 할 수 있다.
다양한 체험 중에서 자기에게 맞는 체험을 해보며 쉬면서 여러 가지를 배우고 느낄 수 있는 곳이다."
1200950,12,가평 연하리향나무,20110210213947,20240531143757,,,"<a href=""http://www.gptour.go.kr/"" target=""_blank"" title=""가평 문화관광 사이트로 이동"">http://www.gptour.go.kr</a><br />
<a href=""http://www.cha.go.kr"" target=""_blank"" title=""문화재청 사이트로 이동"">http://www.cha.go.kr</a>",0,,,,31,1,A01,A0102,A01020100,경기도 가평군 상면,,12444,127.3487111543,37.7990672488,6,"경기도 가평군 상면 연하리에 한옥 마당 한편에 우뚝 솟아 있는 향나무 한 그루, 이 향나무는 조선 영조(재위 1724∼1776) 때 영의정을 지낸 이천보가 살던 집 후원에 있는 정원수로 현재 이곳에는 사랑채와 향나무만이 남아있고 주위에는 목련과 상수리나무가 다소 남아있어 옛 정취를 자아낸다. 이 향나무는 이천보의 선조가 심었다고 전해지며 약 300년 된 것으로 가슴 높이 둘레 2.6m, 높이 15m, 둘레 12m의 원형을 이룬 우람한 향나무이다.
향나무는 우리나라 중부 이남을 비롯해 울릉도와 일본 등에 분포하고 있으며, 상나무 또는 노송나무로도 불린다. 이 나무는 깨끗한 품격을 갖추고 장수하는 나무이며 강한 향기를 지니고 있어 제사 때 향을 피우는 용도로도 쓰이고 정원수나 공원수로 많이 심는다.
1981년 경기도 기념물로 지정되었으며 나무 옆에는 1984년 문화재자료로 지정된 이천보 고가가 있다. 오랜 세월 동안 사람들의 관심과 보살핌 속에서 지내온 나무이다. 대문이 잠겨있는 경우가 많아 담장 너머로 봐야 한다."
129407,12,가평 영양잣마을,20061213090000,20250318190819,,,"<a href=""https://koreanut.co.kr/shopinfo/exp_introduce.html"" target=""_blank"" title=""가평축령산잣영농조합 사이트로 이동"">www.koreanut.co.kr</a>",0,http://tong.visitkorea.or.kr/cms/resource/27/3386227_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/27/3386227_image3_1.JPG,Type3,31,1,A02,A0203,A02030100,경기도 가평군 상면 축령로 70,,12448,127.3645382139,37.7741593259,6,"가평의 특산품 잣은 이조시대 임금님께 진상되었으며, 예전부터 가평의 특산품으로 널리 알려져 있다. 가평영양잣마을은 행정구역상 가평군 상면 행현1리로 조종천의 서쪽에 위치하고 있으며 주변에 자연생태환경이 잘 보전되어있고 아침고요수목원과 수목원 주변에 먹거리, 볼거리, 자연체험거리가 풍부하고 서울 및 수도권에서 국도 46번과 47번을 이용하여 도시민의 마을 진입 여건이 편리한 입지여건을 갖추고 있다."
1104176,12,가평 현충탑,20101006023757,20250318191023,,,"<a href=""https://www.gptour.go.kr/tour/tour_view.jsp?menu=tour&submenu=main&paramidx=TL0000021"" target=""_blank"" title=""새창: 가평 문화관광 홈페이지로 이동"">http://www.gptour.go.kr</a>",0,http://tong.visitkorea.or.kr/cms/resource/18/3386018_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/18/3386018_image3_1.JPG,Type3,31,1,A02,A0205,A02050200,경기도 가평군 가평읍 호반로 2540,,12422,127.5157483134,37.8126354086,6,"경기도 가평군 가평읍 달전리에 있는 현충탑은 나라를 위해 싸우다가 단 하나뿐인 목숨을 조국의 재단에 바친 이 고장 출신 전몰용사 681위와 순직 경찰관 33위의 숭고한 희생정신을 계승하기 위하여 세운 것으로 탑은 가로 5.8m, 세로 4.1m, 높이 8m이며 탑의 높이와 분향대로 오르는 8계단은 8개 읍면을 상징하고 백색의 화강암 탑신은 평화를 사랑하는 군민의 순결한 마음을 나타내며 중앙의 청동제 불꽃은 탑에 새겨진 젊은 연령 714위의 꺼질 줄 모르는 조국애를 상징하고 있다. 탑 뒤 편의 현충비는 1959년 7월 평창읍 하리 34번지에 세웠던 것을 이 현충탑을 세우면서 이곳으로 옮겨진 것이다."
1200751,12,가평군목공예영농조합,20110210194837,20240926193141,,,"<a href=""https://www.gptour.go.kr/tour/tour_view.jsp?menu=tour&paramidx=TL0000066"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.gptour.go.kr/</a>",0,,,,31,1,A02,A0204,A02040800,경기도 가평군 가평읍 경춘로 2045-65,,12424,127.4980942715,37.8158569298,6,"경기도 가평군 가평읍에 위치한 가평군 목공예 영농조합은 지역 내 풍부한 목재자원의 효과적인 활용과 지역민의 소득 창출 및 지역의 특성화 발전이라는 목적으로 설립되었다. 9,960㎡의 넓은 부지 위에 전시실과 작업동으로 구성된 조합 단지가 2004년에 완공되어 현재 운영되고 있으며, 목공예 전문가로 구성된 조합원들이 장인 정신의 고집으로 제품 하나하나에 혼신의 힘을 기울이고 있다. 가평군 목공예 영농조합 단지 입구에는 나무로 조각된 다양한 장승들이 세워져 있으며, 물감으로 채색된 얼굴과 다양한 표정들이 특징이자 이곳의 상징이다. 이곳에서는 개인이나 기업 대상으로 주문생산과 목공예 완제품을 상시 전시, 판매하고 있으며 어린이와 목공예에 관심이 있는 사람들을 대상으로 다양한 체험학습 및 실습 프로그램을 운영하고 있다. 가평군 목공예 영농조합은 우리의 전통을 지키되 고집하지 않고 끊임없는 기술 개발과 연구로 항상 현대인의 생활에 유익한 제품을 만들기 위해 노력하고 있으며 다양한 현장학습과 체험학습의 기회를 마련하여 보다 많은 사람들에게 우리 목공예품의 우수성을 알리려 노력하고 있다."
3077222,12,가평군어린이음악놀이터,20231024103926,20240112142012,,,"<a href=""https://www.gp.go.kr/portal/contents.do?key=2238"" target=""_blank"" title=""새창 : 가평군청 홈페이지로 이동"">https://www.gp.go.kr</a>",,,,,31,1,A02,A0203,A02030400,경기도 가평군 가평읍 중앙로 10,,12420,127.5132759112,37.8264393122,6,"가평군어린이음악놀이터는 건축면적 570.81㎡의 지상 2층 건물이다. 놀이터답지 않게 큰 규모의 음악놀이터는 1,2층 실내 놀이터와 실외 야외 놀이터로 이루어져 있다. 실내 놀이터 1층은 도전, 감각 플레이존으로 챌린지코스, 피라미드 클라이밍을 체험하는 복합 놀이공간 음악 느끼기, 다양한 소리에 귀를 기울이고 온몸과 눈으로 보고 만지고 교감하여 소통하는 공간인 어린이 감각 놀이터, 1층과 2층을 오르내리며 체험하는 놀이시설물로 아이들의 모험심과 성취감을 길러주는 놀이시설 음악 맛보기 공간이다.

실내 놀이터 2층은 뮤직 플레이존으로 자연, 일상, 사람의 다양한 소리를 들어보는 재료 준비하기 공간, 가사, 음계, 리듬, 멜로디 등 음악을 쉽고 재미있게 배우는 창작의 공간이 있고 다양한 악기를 연주해 보고 지휘하며 나만의 스타일로 편곡도 해보는 공간인 요리하기로 구성되어 있다. 그 외 실외 놀이터는 모험놀이, 오선지 네트, 음악놀이 공간으로 설치되었다. 어른들이 쉴 수 있는 대기 공간과 수유공간도 깔끔하게 준비되어 있어서 안전하고 쾌적하게 아이들이 놀 수 있는 재미있는 실내 놀이터이다."
1201082,12,가평별묘,20110210225513,20250318191243,,,"<a href=""https://www.gptour.go.kr/tour/tour_view.jsp?menu=assets&submenu=main&l_code=&paramidx=TL0000038&page=10&pageBlock=3"" title=""가평 문화관광 홈페이지로 이동"">https://www.gptour.go.kr/tour/</a>",0,http://tong.visitkorea.or.kr/cms/resource/57/3381857_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/57/3381857_image3_1.JPG,Type3,31,1,A02,A0201,A02010700,경기도 가평군 설악면 방일리,355,12472,127.4915450327,37.6196823854,6,"별묘는 남도진(1674 현종 15∼1735 영조11)의 영정을 모신 사당으로 설악면 방일리 음방[陰坊]에 있다. 이사당에 모셔진 영정은 가로 120㎝, 세로 200㎝ 크기의 두루마리 표구로 제작되었는데 1728년(영조5년) 6월에 조선 숙종조 시절에 이름이 알렸던 화가 함세휘가 그린 것으로 인물에 대한 선의 감각이 원형대로 잘 보존 되어있다. 이 영정은 그 후 후손들에 의하여 보관되어 오다가 그의 6대손이자 구한말 학자이며 정치가, 외교관으로 이름이 높던 예조판서 남정철(1840-1916년)이 1888년 2월 7일 이곳에 사당을 지어 모시며 매년 칠월칠일 제향을 드려 오다가 1985년 봄에 그 후손들에 의하여 다시 전통가옥으로 부연을 달아 중건한 것이다. 이 영정은 남도진이 쓴 명문과 그의 친구 박창언이 그 아름다움을 예서로 찬미한 글이 있고 조봉주가 찬미한 글과 함세휘가 [戊申六月下院] 무신유월하원에 그렸다는 표시가 있다.

(출처 : 가평 문화관광 홈페이지)"
1283850,12,가평학도의용대참전비,20110520231515,20240926194823,,,"<a href=""https://www.grandculture.net/gapyeong/dir/GC07900487"" target=""_blank"" title="" 이동"">https://www.grandculture.net/gapyeong</a>",0,,,,31,1,A02,A0205,A02050200,경기도 가평군 가평읍 문화로 131,,12416,127.5057710373,37.8265224976,6,"가평 학도 의용대 참전비는 가평읍 대곡리에 위치하며, 한국전쟁 당시 북한 공산군의 무력침공을 막고자 학생의 신분으로 자진 참가하여 무기를 들고 전투에 참전하여 나라의 자유와 평화를 위해 희생한 가평 지역의 학도 의용대 55명을 추모하고 숭고한 애국정신을 기리기 위하여 건립되었다. 가평군 학도 의용대 참전비라고 새겨진 뒷면에는 학도병 전사자, 납북자와 돌아가신 동네 동지들의 명단이, 참전비 오른쪽에는 추모비가 함께 세워져 있다. 아픈 역사 속에서 나라를 위해 희생하고도 묵묵히 산하를 지키는 그들에게 감사함을 마음 깊이 새길 수 있도록 매년 이곳에서 추모 행사가 열리고 있다. 가평 종합운동장 뒤편, 한석봉 체육관 부지에 있으며 생존한 학도병들에 의해 2001년 11월 1일에 건립된 뒤, 매년 이곳에서 추모 행사가 열린다."
921096,12,가평향교,20100113183142,20241113102325,,,"<a href=""http://www.gptour.go.kr/"" target=""_blank"" title=""새창: 가평 문화관광 홈페이지로 이동"">http://www.gptour.go.kr</a>",0,,,,31,1,A02,A0201,A02010700,경기도 가평군 가평읍 호반로 1660-143,,12430,127.5133533425,37.7431684422,6,"1398년(조선 태조 7) 건립된 가평 최초의 교육기관으로서 성인[聖人]들의 위패를 모시고 제사를 올리는 문묘[文廟] 기능을 하였다. 병자호란 때 대성전 일부가 파손되었고, 1870년 무렵 개축되었다가 6.25전쟁 때 대성전이 다시 소실되었다.
1980년 대성전과 내삼문[內三門] 등이 중수되고 재실도 신축되었으며, 1985년 낡은 명륜당을 헐고 새로 짓는 등 현존하는 건물은 현대에 새로 지어진 것이지만 전통 향교의 원형을 갖추고 있다. 가평 초등학교 내에 위치하고 있으며 체육관 왼쪽 주차장 방향 전면에 있다.
내부에 들어갈 수 없으나 담장이 낮아 담장 안쪽의 건축물들을 살펴볼 수 있다.현존하는 건물로는 대성전, 명륜당, 동재[東齋], 서재[西齋], 내삼문[內三門]제기고[祭器庫] 및 기타 부속건물이 있다.
명륜당에서는 유생들에게 유학을 가르치던 곳이었고, 대성전에는 5성[五聖], 송조 2현[宋朝二賢], 우리나라 18현[十八賢]의 위패를 봉안하고 있다.
조선시대에는 국가로부터 전답과 토지·전적 등을 지급받아 교관이 교생을 가르쳤으나, 현재는 교육적 기능은 없어지고 봄·가을에 석전[釋奠]을 봉행[奉行] 하고 있으며, 전교[典校] 1명과 수명의 장의[掌議]가 운영을 담당하고 있다.
이 향교에서는 가평군에서 한문 강좌와 충효교실 그리고 성년의 날 초례 의식을 지내는 등 문화행사를 개최하고 있다."
736597,12,가학동지석묘,20090520194046,20240808173352,,,"▪ <a href=""http://www.cha.go.kr/"" target=""_blank"" title=""문화재청 사이트로 이동"">http://www.cha.go.kr</a>",0,,,,31,4,A02,A0201,A02010700,경기도 광명시 가학동,산 101-2,14339,126.8568365465,37.4085426445,6,"청동기시대의 대표적 묘제인 가학동지석묘는 북방식의 탁자식 고인돌이다. 예전에 이곳에서 학들이 놀았다 하여 가학동이라는 명칭이 유래되었다고 하며, 장수바위라고 부르기도 하였다. 또한 1960년대까지 마을 사람들의 무병장수와 풍년을 기원하는 산신제를 지내기도 하였다. 
거석숭배 신앙의 흔적을 나타내고 있는 청동기 시대의 묘제 또는 제천단으로서 벌말마을의 산 정상부에 위치하고 있다. 지석묘는 총 6기로 서쪽 끝에 탁자식 지석묘가 있고 동쪽으로 5기의 지석묘가 거의 동서방향으로 놓여 있다.
가학동지석묘는 광명 지역의 선사문화의 시작과 삶의 흔적을 보여주는 중요한 유적이라 할 수 있다. 이와 함께 민속적 측면에서 마을 지명 유래의 근원지며, 동시에 풍요와 번영을 기원하는 신앙적 대상물로 함께 존재하고 있음도 발견된다."
2863978,12,각골공원,20221005155740,20240731092331,,,,,http://tong.visitkorea.or.kr/cms/resource/69/2863969_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/69/2863969_image3_1.JPG,Type3,31,15,A02,A0202,A02020700,경기도 안산시 상록구 본오동,45-6,15557,126.8741021292,37.2914704176,6,"각골공원은 경기도 안산시 상록구 본오동에 있는 근린공원이다. 다양한 운동기구가 있어 간단한 운동을 즐길 수 있다. 산책로가 있고, 곳곳에 정자와 쉼터가 있어 산책을 즐기기 좋다. 산책코스를 따라 올라가면 데크 전망대 겸 쉼터가 있다. 데크 전망대부터는 산 능선 길로 이어진다. 주요 시설로는 테니스장, 체육관, 주차장이 있다. 체육관에서는 배드민턴교실, 탁구교실, 라인댄스, 다이어트댄스, 일일 배드민턴, 일일 탁구 프로그램을 운영하고 있다. 공원 내 주차장이 있어 편하게 방문할 수 있다. 
※반려동물 동반 가능 (단, 개목줄 착용, 배설물 처리를 위한 비닐봉지 등을 구비한 이용객에 한하여 허용)"
3447845,12,갈매구릉산자락길,20241217170141,20241218134248,,,,,http://tong.visitkorea.or.kr/cms/resource/21/3448621_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/21/3448621_image3_1.jpg,Type1,31,6,A02,A0203,A02030400,경기도 구리시 산마루로 106 (갈매동),,11902,127.1238754676,37.6280830442,6,"갈매구릉산자락길은 경기도 구리시 갈매동에 위치한 무장애 산책로로, 총 1.4km 구간이 조성되어 있습니다. 목재 데크와 평탄한 길로 누구나 안전하게 산책할 수 있으며, 자연과 어우러진 쉼터와 편의시설이 마련되어 있어 힐링하기 좋은 장소입니다."
