contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
2718558,14,계양산성박물관,20210527183432,20250314151137,032-450-8317~8,,"<a title=""새창 : 계양산성박물관 홈페이지로 이동"" href=""https://museum.gyeyang.go.kr/"" target=""_blank"">https://museum.gyeyang.go.kr/</a>",0,http://tong.visitkorea.or.kr/cms/resource/68/3303068_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/68/3303068_image3_1.jpg,Type3,2,2,A02,A0206,A02060100,인천광역시 계양구 계양산로 101,(계산동),21041,126.7270333647,37.5480769058,6,"계양 산성박물관은 계양산성을 비롯한 우리나라 산성의 발달사와 계양의 역사와 문화를 한눈에 살펴볼 수 있도록 건립된 국내 최초의 산성 전문 박물관이다. 박물관의 상설전시실에서는 ‘역사의 테’라는 주제 아래 시대 흐름에 따라 변화된 전국 산성의 종류와 분포 현황을 알 수 있는 ‘우리나라 산성의 발달사’와 ‘계양산성의 유적과 유물’에 대한 자료를 2개의 전시실에 나누어 전시하고 있다. 기획전시실에서는 선사시대 이래 계양의 역사를 체감할 수 있는 특별전시가 준비되어 있다. 아울러 성인과 학생, 어린이 등 다양한 연령층이 참여할 수 있는 역사 문화 강좌와 체험교실, 유적 답사, 문화행사 등 다채로운 프로그램도 마련되어 있다."
852304,14,국립생물자원관,20091030233406,20240612130338,,,"국립생물자원관 <a href=""http://www.nibr.go.kr/"" target=""_blank"" title=""새창 : 국립생물자원관 홈페이지로 이동"">http://www.nibr.go.kr</a>",0,,,,2,7,A02,A0206,A02060300,인천광역시 서구 환경로 42,(경서동),22689,126.6402462663,37.5688007354,6,"2007년 10월 개관한 국립생물자원관은 동양 최대 규모의 시설을 갖추고 국가 생물자원의 발굴조사 및 표본확보 등 기반 연구를 수행하는 기관이다. 한반도 자생생물 및 생물자원 보존의 중요성에 대한 전시를 총괄하며 이를 널리 알리고 있다. 서구 경서동 수도권 매립지와 맞붙어 있고 척추 모양을 본뜬 수장, 연구동과 나뭇잎을 본뜬 전시, 교육관 등 기관을 상징하는 건물들이 특이하다. 우리나라의 고유 생물 및 자생생물이 전시되어 있으며, 산림, 하천·호수, 갯벌 및 해양 생태계를 재현하여 실제 환경을 체험할 수도 있다. 실외 녹지 면적이 넓어 산책로도 조성이 잘 되어있다."
3097744,14,국립세계문자박물관,20231129160005,20250318141228,,,"<a href=""https://www.mow.or.kr/kor/index.do"" target=""_blank"" title=""새창 : 국립세계문자박물관 홈페이지로 이동"">https://www.mow.or.kr/</a>",,http://tong.visitkorea.or.kr/cms/resource/90/3454190_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/90/3454190_image3_1.jpg,Type1,2,8,A02,A0206,A02060100,인천광역시 연수구 센트럴로 217 (송도동),,22004,126.6379568656,37.3947625929,6,"국립세계문자박물관은 프랑스 샹폴리옹세계문자박물관, 중국문자박물관에 이어 세계 3번째로 개관한 문자 전문 박물관이다. 국립세계문자박물관은 문자가 품고 있는 모든 것의 이야기로부터 새롭고 중요한 정보를 모아 연구하고, 이를 바탕으로 전시와 교육을 진행한다. 이로써 세계 문자의 역사적 가치를 공유하고, 문자로 문화의 다양성을 체험할 수 있는 콘텐츠를 제공한다. 인류 최초의 문자인 ‘쐐기문자’에서부터 ‘한글’에 이르기까지 인류 문명의 발전을 이끌었던 문자의 탄생과 발전, 미래의 이야기를 담고 있다."
3447437,14,국립인천해양박물관,20241217132046,20250314162109,,,"<a href=""https://www.inmm.or.kr/"" target=""_blank"" title=""새창 : 국립인천해양박물관 홈페이지로 이동"">https://www.inmm.or.kr/</a>",,,,,2,10,A02,A0206,A02060100,인천광역시 중구 월미로 294 (북성동1가),,22304,126.5959919369,37.4702419733,6,"인천 중구 월미도에 위치한 국립인천해양박물관은 수도권 최초의 해양문화시설로 2024년 12월 11일에 개관했다. ‘바다를 만나다, 미래를 마주하다’라는 주제로 개관식이 진행되었으며, 주요 시설로는 어린이박물관, 디지털 실감 영상실, 해양교류사실, 해운항만실, 해양문화실, 기획전시실 등이 있다.
‘교류의 바다, 연결의 시작’이라는 주제로 선사시대부터 현재까지의 해양 교류 역사와 해운·항만의 발전, 해양 관련 문화 예술을 전시하고 있고 특히 실감영상실에서는 조선 시대 해양 항해를 재현한 ‘항해조천도’를 감상할 수 있다. 바다의 역사와 문화를 직접 체험하고 해양의 중요성을 일깨우는 교육의 장으로서 큰 역할을 할 곳이다."
2664757,14,국자와 주걱,20200723192021,20250317213939,,,,,http://tong.visitkorea.or.kr/cms/resource/40/3350540_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/40/3350540_image3_1.JPG,Type3,2,1,A02,A0206,A02061000,인천광역시 강화군 양도면 강화남로428번길 46-27,,23058,126.4450895395,37.6533568942,6,"강화도 독립서점 북스테이 [국자와 주걱]은 옛 한옥을 개조한 공간이다. 외할머니집에 놀러 왔다는 느낌으로 쉬다가라는 사장님의 설명처럼 아늑한 시골 마을에 있어 꽃들과 나무 등 자연을 만끽할 수 있다. 책방 겸 북스테이로 운영되는 이곳은 독립서점인 만큼 페미니즘, 환경, 노동 등 다양한 책들을 만나볼 수 있으며 만화책도 비치돼 있으며 숙박도 할 수 있어 책과 함께 하룻밤을 즐길 수 있는 낭만도 만끽할 수 있다."
2782664,14,기차왕국박물관카페,20211129195259,20250326174720,,,,0,,,,2,4,A02,A0206,A02060100,인천광역시 남동구 장자로6번길 112-7,(장수동),21532,126.7558251461,37.4499527095,6,인천대공원 남문 인근에 위치한 기차 왕국 박물관 카페는 40여 년간 모형기차를 만들어온 이현만씨가 만든 작품들이 전시되어 있는 사설 기차 박물관 겸 카페이다. 2017년 영업을 시작한 박물관 카페는 그동안 만들어온 기차 모형 260여 점이 전시되어 있다. 황동을 재료로 30년간 정교한 기차 모형을 만들면서 마니아들에게 소문나기 시작했고 지금은 세계적으로 유명 인사가 되었다. 카페라고 이름 붙여져 있으나 내부 공간은 기차 및 세계 유명 건축물 등 모형 전시 위주의 공간이며 음료는 머신을 통해 셀프로 주문해서 마실 수 있다. 아이들은 물론이고 어른들도 둘러볼 만한 신기한 기차 박물관이다.
1752779,14,남동소래아트홀,20121115225325,20240529095625,,,"<a href=""https://www.namdongcf.or.kr/user/contents.php?sq=80"" target=""_blank"" title=""새창 : 남동소래아트홀 홈페이지로 이동"">https://www.namdongcf.or.kr</a>",0,http://tong.visitkorea.or.kr/cms/resource/34/3037134_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/34/3037134_image3_1.jpg,Type3,2,4,A02,A0206,A02060600,인천광역시 남동구 아암대로1437번길 32,(논현동),21684,126.7247102734,37.3875121875,6,"남동소래아트홀은 인천 대표 관광명소인 소래포구 인근에 자리하고 있다. 돌고래 모양의 건물 모양이 특이하다. 소래극장은 아트홀이 위치한 소래포구를, 스튜디오제비는 인천 남동구의 상징 새인 제비를 각각 담아냈다. 2011년 개관해 지금까지 다양한 장르의 공연과 전시가 이루어지고 있는 종합문화예술 공간이다. 
갤러리 화·소는 화합과 소통의 첫 글자를 담는 동시에 영상물 최소 단위인 ‘화소’도 의미한다. 3층에 위치한 전망대에 서면 소래포구와 아트홀 주변 풍광이 시원하게 한눈에 들어온다. 야외에는 아늑한 분위기의 작은 무대와 유유자적하게 쉬어갈 만한 휴식 공간이 마련되어 있다.  
아트홀 옆 호수공원에이 있고, 소래포구까지 해안 산책로가 있다."
1207259,14,녹청자박물관,20110217193529,20250317173810,,,"<a href=""http://www.nokcheongja.or.kr/"" target=""_blank"" title=""새창 : 인천서구 녹청자 박물관 홈페이지로 이동"">http://www.nokcheongja.or.kr</a>",0,http://tong.visitkorea.or.kr/cms/resource/69/3309069_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/69/3309069_image3_1.jpg,Type3,2,7,A02,A0206,A02060300,인천광역시 서구 도요지로 54 (경서동),,22693,126.6563839680,37.5585049971,6,"인천광역시 서구에 위치한 녹청자박물관은 1970년 사적 211호로 지정된 ‘인천서구 경서동 녹청자요지’에서 출토된 녹청자에 대한 학술자료 조사와 연구, 그리고 향토문화를 지켜나가는 역사·문화공간으로 운영되고 있다. 2002년 녹청자도요지 사료관으로 처음 문을 열었으며 이후 녹청자도요지 사료관에서 녹청자박물관으로 이름을 바꾸고 2012년 2월 1종 전문박물관으로 정식 등록되면서 인천에서 유일한 도자기전문박물관으로 운영되고 있다. 녹청자박물관은 녹청자 유물과 전통 도자기 제작과정을 볼 수 있는 역사전시실과 현대도예 작품을 감상할 수 있는 기획전시실로 구분되어 있다. 또한 야외전시장과 중정에는 200여 점의 기증받은 옹기까지 비교해 볼 수 있어 우리 전통도자기에서부터 현대도예작품까지 도자기의 역사를 한눈에 살펴볼 수 있다. 인천 서구에서 복합문화공간으로 발돋움해 나아가고자 관람객들의 눈높이에 맞춘 다양한 체험 및 교육프로그램, 전시를 기획하여 보다 많은 사람들이 참여할 수 있도록 하고 있다."
2787144,14,누들플랫폼,20211207184233,20250318132704,,,"<a href=""https://ijcf.or.kr/load.asp?subPage=523.03"" target=""_blank"" title=""새창 : 인천중구문화재단 사이트로 이동"">https://ijcf.or.kr</a>",0,http://tong.visitkorea.or.kr/cms/resource/62/3379462_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/62/3379462_image3_1.jpg,Type3,2,10,A02,A0206,A02060300,인천광역시 중구 신포로27번길 36 (관동2가),,22315,126.6235365804,37.4725699657,6,"누들플랫폼은 인천 중구의 누들로드 중심에서 누들을 테마로 인천 누들의 역사와 이야기를 바탕으로 전시·교육·체험이 함께 이뤄지는 복합문화공간이다. 총 3개 층으로 구성된 누들플랫폼은 짜장면, 쫄면 등 대중이 즐기는 ‘누들’의 발상지인 인천을 중심으로 발전한 다양한 누들을 소개하는 전시공간이 있으며, 어린이들이 직접 체험하고 재미있게 즐길 수 있는 누들체험공간으로 구성되어 있다. 또한 어린이부터 청소년, 예비 외식 창업자, 일반인 등의 교육공간으로 직접 요리할 수 있는 공유주방(키즈쿠킹교실, 희망조리실, 오픈요리실)도 마련되어 있으며, 누들을 주제로 다양한 체험 및 교육프로그램이 활발하게 운영되고 있다."
2994530,14,대불호텔전시관,20230718182838,20241107104132,,,"<a href=""https://ijcf.or.kr/load.asp?subPage=522.06"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://ijcf.or.kr</a>",,http://tong.visitkorea.or.kr/cms/resource/49/2999549_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/49/2999549_image3_1.jpg,Type3,2,10,A02,A0206,A02060300,인천광역시 중구 신포로23번길 101,,22314,126.6199896528,37.4736114488,6,"인천광역시 중구에 위치한 대불호텔전시관은 우리나라 최초의 서양식 호텔인 대불호텔의 역사를 소개하는 전시관이다. 대불호텔은 개항 후 인천항으로 들어오는 외국인들이 서울로 가기 전 묵었던 서양식 호텔로 당시 인기가 높았으나, 경인선 개통과 러일 전쟁 후 서양인의 방문이 뜸해지자 점차 경영난으로 쇠락하여 문을 닫았다. 이후 중국인이 건물을 인수해‘중화루’라는 중국요리집으로 운영되다 철거된 후 2018년 전시관으로 다시 문을 열었다. 제 1관인 대불호텔전시관에서는 우리나라 최초의 호텔인 대불호텔의 외관 및 과거 번창했던 대불호텔의 모습부터 쇠락의 과정까지 역사적 배경을 소개하고 있으며, 대불호텔 터에서 발견된 유구와 일제강점기 개항장 일대에 있었던 호텔 및 여관에 대한 자료를 바탕으로 전시를 운영하고 있다. 제 2관인 중구생활사전시관은 인천 중구의 시작을(1968년) 기준으로 1960~70년대 인천 중구의 변천과 생활사를 다양한 콘텐츠로 관람할 수 있다.

(출처 : 인천중구문화재단 홈페이지)"
2657501,14,도솔미술관,20200526202458,20241209093512,,,"<a href=""https://blog.naver.com/joung5237"" target=""_blank"" title=""새창: 홈페이지로 이동"">https://blog.naver.com/joung5237</a><br />
<a href=""https://ganghwdodosol.modoo.at/?link=qegz7wto""target=""_blank"" title=""도솔미술관"">https://ganghwdodosol.modoo.at/</a>",0,,,,2,1,A02,A0206,A02060500,인천광역시 강화군 길상면 길상로210번길 52-71,,23049,126.5064925675,37.6419954089,6,"강화도 초지진에서 가까운 한옥 미술관으로 카페를 겸하고 있다. 소나무와 꽃, 나무 데크로 예쁘고 아담하게 꾸며진 미술관 정원이 특색있다. 미술관 내부에는 초대작가의 작품 감상과 함께 나뭇결을 살려 만든 테이블에서 전통 수제차와 건강한 디저트 등 다양한 음료를 즐길 수 있으며 도솔의 대표 메뉴인 대추차를 추천한다. 도솔에서는 작품 감상뿐만 아니라 체험 활동으로 나만의 머그컵 만들기도 할 수 있다."
1619338,14,돌체소극장,20120430205217,20240830113505,,,"<a href=""http://www.clownmime.co.kr/"" target=""_blank"" title=""새창 : 돌체소극장 홈페이지로 이동"">http://www.clownmime.co.kr</a>",0,http://tong.visitkorea.or.kr/cms/resource/40/1577640_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/40/1577640_image3_1.jpg,Type3,2,3,A02,A0206,A02060600,인천광역시 미추홀구 매소홀로 573,(문학동),22233,126.6857346232,37.4387944327,6,"문학동 도호부관아 바로 옆에 위치하고 있다. 전국에서 가장 오래된 소극장으로 인천 연극의 모태로 태동되었으며 현재는  삐에로가 몸짓과 표정으로 표현하는 무언극인 마임 소극장전용으로 사용되고있다. 인천클라운마임축제가 매년 8월에서 10월 사이 개최되고있다.
총 4층 건물로 1층은 로비 및 매표소와 관객들 대기공간으로 이용되고 있다. 벽면가득 돌체의 역사를 담고있는 사진과 기록들이 있어 구경하며 대기할 수 있다. 2층은 공연장과 분장실, 음향실이 있는데 120명정도 관객을 수용할 수 있다. 3층은 사무실 및 교육공간, 4층은 기계실로 구성되어있다. 
마임전용극장이지만 다른 예술활동을 위해 수시로 대관을 받고 있으며, 자세한 사항은 홈페이지를 통해 알 수 있다."
3352020,14,르 스페이스,20240822135221,20250314153910,,,"<a href=""https://www.lespace.co.kr/""새창 : 르스페이스 홈페이지로 이동"">https://www.lespace.co.kr/</a>",,http://tong.visitkorea.or.kr/cms/resource/76/3351976_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/76/3351976_image3_1.jpg,Type3,2,10,A02,A0206,A02060300,인천광역시 중구 공항문화로 127 (운서동),인터그레이티드 리조트 1층,22382,126.3893498220,37.4657083226,6,"인스파이어 리조트에 위치한 실감콘텐츠 전시관 구축 및 콘텐츠를 제작 및 투자하는 현대 퓨처넷이 선보이는 프리미엄 미디어 전시 브랜드이다.
르 스페이스(Le Space)는 Lumiere(빛), Experience(경험), 그리고 Space(공간)을 결합한 단어로 '환상적인 빛과 감각적 사운드의 완벽한 몰입 경험을 선상하는 공간' 이라는 의미를 담고 있다.
지상과 하늘을 이어주는 섬 영종도에서 시공간을 넘나드는 포털을 통해 새로운 만남을 느껴볼 수 있다."
