contentid,contenttypeid,title,createdtime,modifiedtime,tel,telname,homepage,booktour,firstimage,firstimage2,cpyrhtDivCd,areacode,sigungucode,cat1,cat2,cat3,addr1,addr2,zipcode,mapx,mapy,mlevel,overview
250326,12,강화 서도 중앙교회,20071023090000,20240529172734,,,"<a href=""http://jumundo.com"" target=""_blank"" title=""새창 : 홈페이지로 이동"">http://jumundo.com</a>",0,,,,2,1,A02,A0201,A02010900,인천광역시 강화군 서도면 주문도길 256-1,,23008,126.2442776542,37.6436850663,6,"강화도는 19세기 말 조선이 문호를 개방할 때 지리적 여건으로 가장 먼저 영향을 받은 탓에 서양인들의 선교 활동도 활발하게 이루어진 곳이다.  당시에 세워진 교회 중 지금까지 강화도에 남아있는 것만 3곳에 이른다. 1900년에 세운 성공회 강화 성당, 1906년에 세워진 강화 온수리 성공회 교회 그리고 서도 중앙 교회가 현존하고 있는 당시의 교회들이다. 
그중 서도 중앙 교회는 1923년 2월 교인들의 건축 헌금으로 지어지기 시작해 같은 해 7월에 완공된 한옥 예배당이다. 1978년 주문 교회에서 서도 중앙 교회로 명칭이 변경되었다. 현재 대한 기독교 감리회 소속이다. 건물 내부는 중세 전기의 서양 교회 양식을 하고 있지만 매우 단순하여 예배실로 쓰이는 좁은 신랑과 측랑, 중앙의 강단으로만 구성돼 있다. 전면에는 강단 위에 설교대를 두었으며, 바닥은 마루를 깔았다. 이 건축물은 우리 전통 목조건물의 가구 형식을 바탕으로 서양 교회를 지었다는데 큰 의미를 지니고 있다. 옛 모습을 잘 보존하고 있으면서 지금도 종교시설로 사용되고 있다."
128813,12,강화 석수문,20060306090000,20250314094053,,,"<a href=""https://www.heritage.go.kr/heri/cul/culSelectDetail.do?pageNo=1_1_1_1&sngl=Y&ccbaCpno=2112300300000"" target=""_blank"" title=""새창 : 국가유산청 홈페이지로 이동"">https://www.khs.go.kr/main.html</a>",0,http://tong.visitkorea.or.kr/cms/resource/94/3351994_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/94/3351994_image3_1.jpg,Type3,2,1,A02,A0201,A02010300,인천광역시 강화군 강화읍 국화리,,23033,126.4756785763,37.7468243111,6,"강화읍의 중심부를 흐르는 동락천 위에 설치하였던 수문이다. 조선 숙종 37년(1711)에 강화산성의 내성을 쌓을 때 연결하여 처음 설치하였으나, 광무 4년(1900)에 갑곶 나루터의 통로로 삼기 위하여 개천 어구에 옮겼다. 그 뒤 1977년에 다시 지금의 위치로 옮겨 복원하였다. 길이는 18.2m이고 높이는 2.7m, 너비는 4.7m이다. 무지개 모양의 수문이 3개이며, 화강암을 다듬어 쌓았다. 

(출처 : 국가유산청)"
250304,12,강화 선원사지,20071022090000,20250313173239,,,"<a href=""https://www.heritage.go.kr/heri/cul/culSelectDetail.do?culPageNo=1&region=1&searchCondition=%EA%B0%95%ED%99%94+%EC%84%A0%EC%9B%90%EC%82%AC%EC%A7%80&searchCondition2=&ccbaKdcd=13&ccbaAsno=02590000&ccbaCtcd=23&ccbaCpno=1332302590000&ccbaCndt=&ccbaLcto=&stCcbaAsdt=&endCcbaAsdt=&header=view&returnUrl=%2Fheri%2Fcul%2FculSelectViewList.do&pageNo=1_1_1_0&p=multiSch&sortType=&sortOrd=&sngl=Y&s_kdcdArr=00&s_ctcdArr=00&ccbaPcd1Arr=99&ccbaGcodeArr=00"" target=""_blank"" title=""국가유산청 사이트로 이동"">https://www.khs.go.kr/main.html</a>",0,http://tong.visitkorea.or.kr/cms/resource/15/3352015_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/15/3352015_image3_1.jpg,Type3,2,1,A02,A0201,A02010700,인천광역시 강화군 선원면 선원사지로 222,,23042,126.4924889291,37.7188250962,6,"강화 선원사지는 1976년 동국대학교 강화도학술조사단이 강화도 일원에 대한 지표조사에서 처음 발견하였다. 발견 당시 이곳에서 몇 개의 주춧돌을 비롯하여 보상화 무늬 전돌, 범자(梵字) 새긴 기와, 지붕에 얹었던 잡상들을 확인하고, 선원면(仙源面) 도감마을, 도감산에 있는 사지이므로 학술적·역사적으로 가치가 있어 지역의 연원을 기초하여 1977년에 사적 강화선원사지(江華仙源寺址)로 지정되었다."
971122,12,강화 아르미애월드,20100311195104,20240820161041,,,"<a href=""http://www.ganghwa.go.kr/open_content/armiae/""_blank"" title=""새창:  아르미애월드 "">http://www.ganghwa.go.kr/</a>",0,http://tong.visitkorea.or.kr/cms/resource/51/3351051_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/51/3351051_image3_1.jpg,Type3,2,1,A02,A0203,A02030400,인천광역시 강화군 불은면 중앙로 742-2,,23038,126.4347557746,37.7029259337,6,"‘약쑥(艾)으로 아름다움을 추구한다’는 의미의 강화약쑥특구 아르미애월드는 강화약쑥의 맛과 멋을 체험할 수 있는 약쑥테마공간이다. 모던한 실내인테리어와 탁 트인 시원한 전경을 바라보며 식사를 즐길 수 있는 향토음식 전문식당과 약쑥족욕, 좌훈, 약쑥찜질 등을 체험할 수 있는 약쑥체험장, 천연염색, 약선요리 등 복합문화체험장, 강화군 우수 농특산물을 구매할 수 있는 농특산물판매장이 있다. 또한, 어린이들이 농촌의 소중함과 토종종자를 배울 수 있는 농경문화관, 조선시대 온실을 찾아 미로길을 체험하는 온새미로공원, 그밖에 야외 휴식공간인 잔디광장과 로컬푸드가공공장이 있다. 봄철 진달래 군락지로 고려산과 함께 등반객들에게 잘 알려진 혈구산 자락에 위치한 아르미애월드는 특히, 등산과 함께 테마코스로 추천받는 강화도 이색 여행지로 새롭게 떠오르고 있다."
128385,12,강화 용두레마을,20050419090000,20250314133501,,,"<a href=""https://itour.incheon.go.kr/ssst/ssst/detail.do?pgListMode=S&cotId=ITD21122714555284277"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://itour.incheon.go.kr/</a>",0,http://tong.visitkorea.or.kr/cms/resource/79/3388779_image2_1.JPG,http://tong.visitkorea.or.kr/cms/resource/79/3388779_image3_1.JPG,Type3,2,1,A02,A0203,A02030100,인천광역시 강화군 내가면 황청포구로385번길 8,,23017,126.3604121578,37.7184755935,6,"강화 용두레 마을은 들녘 가득히 울려 퍼지는 할아버지들의 구수한 용두레질 노래 가락에 맞춰 물을 푸는 아름다운 전통을 간직한 농어촌체험·휴양마을이다. 용두레질 체험과 천연염색, 전통음식 만들기 체험 등 우리 농촌의 소중함을 배울 수 있는 곳이다. 예부터 맑은 물이 흘러 큰 인물이 난다는 전설이 내려오는 마을이다. 마을 남쪽과 동쪽은 등산을 할 수 있는 봉화산과 국수산이 엄마 품처럼 다가오고 서쪽으로 석모도와 서해 바다가 펼쳐져 있어 아름다운 서해 낙조를 관망할 수 있다. 또한 넓은 농경지 끝자락의 바닷물이 빠지면 나타나는 갯벌에서 조개잡이와 망둥어 낚시 등을 즐길 수 있으며 겨울철에는 청둥오리와 기러기 등 철새도 많이 찾아와 또 하나의 멋진 볼거리를 제공하는 곳이다. 

(출처 : 인천투어)"
2684765,12,강화 원도심 스토리워크,20201123224639,20241205154451,,,"<a href=""https://www.ganghwa.go.kr/open_content/tour/trip/storywalk.jsp""target=""_blank"" title=""새창: 강화문화관광"">https://www.ganghwa.go.kr</a>",0,,,,2,1,A02,A0203,A02030400,인천광역시 강화군 강화읍 관청길27번길 10,,23031,126.4861109075,37.7484743032,6,"강화읍의 숨겨진 역사와 문화를 직접 걸으며 강화의 역사, 산업, 종교를 한눈에 만날 수 있는 강화 스토리워크는 강화 역사만이 아닌 대한민국 근대사와 연결돼 있기에 더욱 의미 있는 곳이다. 강화의 전성기를 느낄 수 있는 심도직물(터), 한옥으로 지어진 가장 오래된 교회인 대한성공회 강화성당, 강화에서 일어난 대규모 만세운동을 기념한 강화 3.1 독립만세 기념비, 한국 천주교의 노동 문제를 적극적으로 개입한 첫 사건을 기념한 노독사목 표지석, 고려시대부터 강화읍의 한편을 지키고 있는 700년 은행나무, 강화 직물 이야기를 소개한 이화견직 담장길, 우리나라에서 가장 오래된 근대식 방직 공장이었던 조양방직, 강화의 독립운동의 현장인 강화중앙교회, 합일초등학교 독립운동길, 강화의 전통이었던 직조산업을 오감으로 느낄 수 있는 소창체험관까지 이어진다. 친환경 전기자전거를 타고 고려궁지 등 주요 관광지를 둘러보는 여행상품도 운영 중이다."
128823,12,강화 장정리 석조여래입상,20060308090000,20240617112257,,,"<a href=""https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaCpno=1122306150000&pageNo=1_1_1_1&sngl=Y"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.heritage.go.kr/</a>",0,,,,2,1,A02,A0201,A02010700,인천광역시 강화군 하점면 장정리,산 122,23014,126.4256211035,37.7809416705,6,"강화군 봉천산 아래에 있는 고려시대의 석조불상이다. 두꺼운 화강암의 판석에 새겼는데, 현재는 전각을 지어서 그 안에 있다. 전체적으로 장대하고 비례가 좋은 편이나 큰 얼굴, 좁은 어깨, 큰 손 등이 다소 균형감을 깨고 있다. 높이 2.8m의 마애불로 머리 위에 큼직한 육계가 솟아 있고 얼굴은 둥근 편으로 입가부터 양쪽 볼과 눈매에 이르기까지 미소를 가득 머금고 있다. 양감이 있는 얼굴, 짧은 목, 움츠린 어깨, 형식적인 옷 주름 등에서 고려시대 불상의 특징을 잘 나타내고 있는 작품이라고 할 수 있어 제작 시기를 11세기경으로 추정하고 있다. 후손이 조상의 은공을 기리기 위하여 봉은사라는 사찰을 짓고 이 석조여래입상을 새겨 매년 제사를 올려 은혜에 보답하고자 한다는 전설이 전해져온다."
128824,12,강화 장정리 오층석탑,20060308090000,20240612111724,,,"<a href=""https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaCpno=1122300100000&pageNo=1_1_1_1&sngl=Y"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.heritage.go.kr/</a>",0,http://tong.visitkorea.or.kr/cms/resource/05/183105_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/05/183105_image3_1.jpg,Type3,2,1,A02,A0205,A02050200,인천광역시 강화군 하점면 장정리,산 193,23014,126.4203938355,37.7798472622,6,"장정리 오층석탑은 화강석제 석탑으로 발견 당시 무너져 있었으나 주변에 흩어져 있던 석재를 1960년 수리하여 다시 세운 것이다. 석탑은 파손된 곳도 많고, 없어진 부재도 많아서 3층 이상의 몸돌과 5층의 지붕돌, 머리 장식 부분 등이 모두 사라진 상태이다. 낮은 언덕에 있는 탑이 발견된 절터는 그 규모는 알 수가 없고 석축 주변에서 선문 및 어골문 와편, 막새기와, 청자편, 백자편 등 고려시대 유물이 발견된 점으로 보아 시대를 유추할 수 있다. 탑은 1층의 기단 위에 5층의 탑신을 올린 모습이다. 기단의 네 모서리에는 기둥 모양을 새겼다. 신라 석탑의 양식을 이어받아 형태나 체감 비율 등에서 변형된 고려시대 석탑으로 추정된다."
125534,12,강화 전등사,20040224090000,20250313161857,,,"<a href=""http://www.jeondeungsa.org/"" target=""_blank"" title=""새창: 전등사 홈페이지로 이동"">http://www.jeondeungsa.org</a>",0,http://tong.visitkorea.or.kr/cms/resource/24/3422224_image2_1.jpg,http://tong.visitkorea.or.kr/cms/resource/24/3422224_image3_1.jpg,Type1,2,1,A02,A0201,A02010800,인천광역시 강화군 길상면 전등사로 37-41,,23050,126.4829144565,37.6316934164,6,"전등사는 현존하는 한국 사찰 중 가장 오랜 역사를 가졌으며, 부처님의 가피로 나라를 지킨 호국불교 근본도량으로 역사와 권위를 간직한 사찰이다. ‘세종실록지리지’에 기록된 바와 같이 삼랑성은 단군이 세 아들(三郞)을 시켜 쌓았던 고대의 토성이었고, 삼국시대에는 토성 자리에 석성을 쌓아 올려 오늘날까지 이어지고 있다. 전등사가 창건된 것은 서기 381년(고구려 소수림왕 11년)으로 전해지고 있다. 처음 전등사를 창건한 분은 진나라에서 건너온 아도 화상이었다. 당시 아도 화상은 강화도를 거쳐 신라 땅에 불교를 전한 것으로 알려지고 있다. 아도 화상이 강화도에 머물고 있을 때 지금의 전등사 자리에 절을 지었으니 그때의 이름은 ‘진종사(眞宗寺)’라 하였다. 이후 고려 왕실에서는 삼랑성 안에 가궐을 지은 후 진종사를 크게 중창시켰으며, 16년이 지난 충렬왕 때 왕비인 정화궁주가 진종사에 경전과 옥등을 시주한 것을 계기로 ‘전등사’라 사찰 명칭을 바꾸었다. 이후 조선 광해군 때인 1614년에 화재로 인해 건물이 모두 소실되었다가 지경 스님을 중심으로 재건을 시작하여 1621년 2월에 전등사의 옛 모습을 되찾았다. 
전등사에는 대웅전, 약사전, 범종 등 대한민국의 보물이 있고, 조선왕조실록을 보관했던 정족사고가 경내에 있다. 또, 동문 쪽에는 전등사가 호국불교의 진원지임을 증명하는 양헌수승전비가 있다. 병인양요 때 전략적 요충지였던 전등사에 쳐들어온 프랑스군을 물리치고 나라를 위기에서 구한 양헌수 장군의 공적을 기념하기 위해 고종 10년인 1873년에 건립한 것이다. 체험 프로그램으로는 템플스테이가 준비되어 있으며, 당일형, 체험형, 휴식형으로 나뉘어 있다. 당일형은 짧은 시간 틈을 내 한국의 불교문화를 체험할 수 있도록 구성되어 있고, 체험형은 계절 또는 참가자들의 특성에 따라 사찰마다 조금씩 다른 프로그램들이 진행되고, 휴식형은 말 그대로 사찰에 머물며 지친 몸과 마음을 잠시 쉴 수 있도록 도와주는 프로그램이다."
127802,12,강화 참성단,20040224090000,20240612142931,,,"▪  <a href=""https://www.heritage.go.kr/heri/cul/culSelectDetail.do?ccbaCpno=1332301360000&pageNo=1_1_1_1&sngl=Y"" target=""_blank"" title=""새창 : 홈페이지로 이동"">https://www.heritage.go.kr/</a>",1,,,,2,1,A02,A0201,A02010900,인천광역시 강화군 화도면 흥왕리,산 42-1번지,23062,126.4315613145,37.6140195745,6,"참성단은 단군이 하늘에 제사를 올리던 제단이라고 전한다. 화도면 마니산 정상에 위치하며 정확한 축조 시기는 알 수 없지만, 고려사 기록을 통해 참성단이 13세기 이전에 축조되었음을 알 수 있다. 참성단은 고려와 조선시대 왕의 이름으로 국가에서 제사를 거행하던 장소로 대부분 관리가 국왕을 대신하여 제사하였다. 참성단이 민족의 성지로 주목을 받게 된 것은 구한말 단군을 숭배하는 대종교가 성립한 이후이다. 이때부터 강화도는 단군 정치중심지의 하나로 인식되고 참성단의 네모난 상단과 둥근 하단은 각각 땅과 하늘을 상징하는 것으로 해석되었다. 참성단은 제천의식뿐만 아니라, 1955년 이후 전국체전의 성화를 채화해 경기장으로 봉송하고 있다."
